District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22
Jashore,Kharif 1,Mango,3653,20.76,30.8,29.31,5.91,31.5,27.0,36,70.0,90,50,134.2247474747475,2.622502053,April,No need to do,April to June,9580,mango
Jhallokati,Kharif 1,Mango,1957,22.03,26.92,30.82,5.91,31.5,27.0,36,70.0,90,50,175.42564102564103,0.5569749617,April,No need to do,April to June,1090,mango
Jhenaidah,Kharif 1,Mango,1768,19.61,27.66,27.48,5.94,31.5,27.0,36,70.0,90,50,134.2247474747475,9.680429864,April,No need to do,April to June,17115,mango
Joypurhat,Kharif 1,Mango,883,19.82,24.71,30.32,5.98,31.5,27.0,36,70.0,90,50,142.85416666666666,5.171007928,April,No need to do,April to June,4566,mango
Khagrachari,Kharif 1,Mango,4207,19.37,29.59,30.91,6.15,31.5,27.0,36,70.0,90,50,204.11111111111111,2.166389351,April,No need to do,April to June,9114,mango
Khulna,Kharif 1,Mango,1336,18.85,25.28,31.14,5.71,31.5,27.0,36,70.0,90,50,144.96843434343435,5.32260479,April,No need to do,April to June,7111,mango
Kishoreganj,Kharif 1,Mango,644,19.29,27.53,26.44,5.79,31.5,27.0,36,70.0,90,50,181.08838383838383,16.17701863,April,No need to do,April to June,10418,mango
Kurigram,Kharif 1,Mango,1173,18.6,25.39,28.55,5.7,31.5,27.0,36,70.0,90,50,179.6013888888889,9.415174766,April,No need to do,April to June,11044,mango
Kushtia,Kharif 1,Mango,4450,20.11,26.22,28.34,5.77,31.5,27.0,36,70.0,90,50,129.44444444444446,11.08539326,April,No need to do,April to June,49330,mango
Lakshmipur,Kharif 1,Mango,1923,19.14,25.81,30.1,6.04,31.5,27.0,36,70.0,90,50,185.7563131313132,1.001040042,April,No need to do,April to June,1925,mango
Lalmonirhat,Kharif 1,Mango,899,20.35,26.19,30.78,5.54,31.5,27.0,36,70.0,90,50,179.6013888888889,6.351501669,April,No need to do,April to June,5710,mango
Madaripur,Kharif 1,Mango,1015,18.2,26.3,32.61,5.62,31.5,27.0,36,70.0,90,50,160.41666666666666,7.310344828,April,No need to do,April to June,7420,mango
Magura,Kharif 1,Mango,529,20.47,26.29,29.03,6.01,31.5,27.0,36,70.0,90,50,134.2247474747475,13.43289225,April,No need to do,April to June,7106,mango
Manikganj,Kharif 1,Mango,2707,21.07,28.54,29.03,5.95,31.5,27.0,36,70.0,90,50,169.94262295081967,2.033247137,April,No need to do,April to June,5504,mango
Meherpur,Kharif 1,Mango,6050,17.67,25.38,31.98,5.71,31.5,27.0,36,70.0,90,50,129.44444444444446,2.246942149,April,No need to do,April to June,13594,mango
Moulvibazar,Kharif 1,Mango,777,20.52,27.54,30.45,5.92,31.5,27.0,36,70.0,90,50,333.72557471264366,7.642213642,April,No need to do,April to June,5938,mango
Munshiganj,Kharif 1,Mango,265,21.55,29.17,32.2,5.83,31.5,27.0,36,70.0,90,50,169.94262295081967,11.76981132,April,No need to do,April to June,3119,mango
Mymensingh,Kharif 1,Mango,6934,18.61,26.34,30.44,6.03,31.5,27.0,36,70.0,90,50,181.08838383838383,3.132391116,April,No need to do,April to June,21720,mango
Naogaon,Kharif 1,Mango,6061,22.08,26.01,27.84,5.78,31.5,27.0,36,70.0,90,50,124.92,6.631413958,April,No need to do,April to June,40193,mango
Narail,Kharif 1,Mango,1629,20.57,26.8,27.53,5.95,31.5,27.0,36,70.0,90,50,134.2247474747475,4.742786986,April,No need to do,April to June,7726,mango
Narayanganj,Kharif 1,Mango,80,19.22,29.1,27.13,6.23,31.5,27.0,36,70.0,90,50,169.94262295081967,23.7625,April,No need to do,April to June,1901,mango
Narsingdi,Kharif 1,Mango,996,20.0,27.5,31.11,5.87,31.5,27.0,36,70.0,90,50,169.94262295081967,5.029116466,April,No need to do,April to June,5009,mango
Natore,Kharif 1,Mango,4083,20.74,26.31,32.05,5.78,31.5,27.0,36,70.0,90,50,124.92,14.94342395,April,No need to do,April to June,61014,mango
Netrokona,Kharif 1,Mango,4404,20.16,27.97,33.24,5.9,31.5,27.0,36,70.0,90,50,181.08838383838383,6.514532243,April,No need to do,April to June,28690,mango
Nilphamari,Kharif 1,Mango,595,20.72,25.38,31.43,5.71,31.5,27.0,36,70.0,90,50,179.6013888888889,17.17647059,April,No need to do,April to June,10220,mango
Noakhali,Kharif 1,Mango,730,18.96,28.29,32.01,6.18,31.5,27.0,36,70.0,90,50,185.7563131313132,9.063013699,April,No need to do,April to June,6616,mango
Pabna,Kharif 1,Mango,2480,20.27,27.85,28.88,5.8,31.5,27.0,36,70.0,90,50,124.92,14.0141129,April,No need to do,April to June,34755,mango
Panchagar,Kharif 1,Mango,1934,18.37,26.68,27.84,5.72,31.5,27.0,36,70.0,90,50,154.21843434343435,8.198552223,April,No need to do,April to June,15856,mango
Patuakhali,Kharif 1,Mango,4944,19.94,25.81,31.45,5.63,31.5,27.0,36,70.0,90,50,207.8076923076923,0.8181634304,April,No need to do,April to June,4045,mango
Pirojpur,Kharif 1,Mango,3842,18.98,25.73,30.67,5.96,31.5,27.0,36,70.0,90,50,175.42564102564103,1.232170744,April,No need to do,April to June,4734,mango
Rajbari,Kharif 1,Mango,2771,19.18,28.05,30.11,5.92,31.5,27.0,36,70.0,90,50,155.864898989899,5.96030314,April,No need to do,April to June,16516,mango
Rajshahi,Kharif 1,Mango,35724,21.56,29.18,30.62,5.68,31.5,27.0,36,70.0,90,50,124.92,6.885343187,April,No need to do,April to June,245972,mango
Rangamati,Kharif 1,Mango,3748,21.38,26.14,30.5,5.87,31.5,27.0,36,70.0,90,50,204.11111111111111,1.634204909,April,No need to do,April to June,6125,mango
Rangpur,Kharif 1,Mango,951,20.8,27.93,32.22,5.51,31.5,27.0,36,70.0,90,50,179.6013888888889,24.89695058,April,No need to do,April to June,23677,mango
Satkhira,Kharif 1,Mango,3161,18.75,23.78,32.24,5.8,31.5,27.0,36,70.0,90,50,140.35353535353536,3.162923126,April,No need to do,April to June,9998,mango
Shariatpur,Kharif 1,Mango,10042,19.69,26.23,30.9,5.85,31.5,27.0,36,70.0,90,50,155.864898989899,0.585939056,April,No need to do,April to June,5884,mango
Sherpur,Kharif 1,Mango,2355,21.53,27.13,31.44,6.07,31.5,27.0,36,70.0,90,50,181.08838383838383,4.869639066,April,No need to do,April to June,11468,mango
Sirajganj,Kharif 1,Mango,772,20.24,25.7,30.84,5.64,31.5,27.0,36,70.0,90,50,142.85416666666666,30.50129534,April,No need to do,April to June,23547,mango
Sunamganj,Kharif 1,Mango,1667,22.86,25.65,29.09,5.55,31.5,27.0,36,70.0,90,50,333.72557471264366,8.347330534,April,No need to do,April to June,13915,mango
Sylhet,Kharif 1,Mango,1487,20.54,26.09,31.28,5.62,31.5,27.0,36,70.0,90,50,333.72557471264366,3.347679892,April,No need to do,April to June,4978,mango
Tangail,Kharif 1,Mango,2204,20.3,27.66,27.42,5.54,31.5,27.0,36,70.0,90,50,153.4104938271605,8.319419238,April,No need to do,April to June,18336,mango
Thakurgaon,Kharif 1,Mango,4179,19.7,26.87,31.81,6.0,31.5,27.0,36,70.0,90,50,154.21843434343435,6.931562575,April,No need to do,April to June,28967,mango
Bagerhat,Kharif 2,Mashkalai,0,40.34,58.41,17.86,7.46,27.5,20.0,35,35.0,45,25,144.96843434343435,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Bandarban,Kharif 2,Mashkalai,3,39.65,58.88,19.57,7.2,27.5,20.0,35,35.0,45,25,243.94444444444449,0.0,Aug,Sep to Oct,Nov,0,blackgram
Barguna,Kharif 2,Mashkalai,210,41.72,65.01,18.26,7.39,27.5,20.0,35,35.0,45,25,207.8076923076923,0.380952381,Aug,Sep to Oct,Nov,80,blackgram
Barishal,Kharif 2,Mashkalai,4,42.32,69.32,19.88,7.16,27.5,20.0,35,35.0,45,25,175.42564102564103,0.5,Aug,Sep to Oct,Nov,2,blackgram
Bhola,Kharif 2,Mashkalai,0,38.13,56.35,19.2,7.11,27.5,20.0,35,35.0,45,25,185.23090277777777,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Bogura,Kharif 2,Mashkalai,696,36.82,65.45,17.4,7.06,27.5,20.0,35,35.0,45,25,142.85416666666666,0.4698275862,Aug,Sep to Oct,Nov,327,blackgram
Brahmanbaria,Kharif 2,Mashkalai,1022,35.61,65.34,19.73,7.06,27.5,20.0,35,35.0,45,25,185.7563131313132,0.4637964775,Aug,Sep to Oct,Nov,474,blackgram
Chandpur,Kharif 2,Mashkalai,623,41.24,73.09,18.57,6.8,27.5,20.0,35,35.0,45,25,168.796875,0.3258426966,Aug,Sep to Oct,Nov,203,blackgram
Chapai Nawabganj,Kharif 2,Mashkalai,23226,37.37,65.91,20.26,7.19,27.5,20.0,35,35.0,45,25,124.92,0.3376819082,Aug,Sep to Oct,Nov,7843,blackgram
Chattogram,Kharif 2,Mashkalai,82,34.85,69.02,19.24,7.12,27.5,20.0,35,35.0,45,25,243.94444444444449,0.4512195122,Aug,Sep to Oct,Nov,37,blackgram
Chuadanga,Kharif 2,Mashkalai,904,40.95,68.04,19.7,7.29,27.5,20.0,35,35.0,45,25,129.44444444444446,0.3296460177,Aug,Sep to Oct,Nov,298,blackgram
CoxsBazar,Kharif 2,Mashkalai,0,46.01,58.85,18.13,7.15,27.5,20.0,35,35.0,45,25,303.40277777777777,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Cumilla,Kharif 2,Mashkalai,423,40.01,70.58,18.56,7.1,27.5,20.0,35,35.0,45,25,185.7563131313132,0.4113475177,Aug,Sep to Oct,Nov,174,blackgram
Dhaka,Kharif 2,Mashkalai,1434,42.03,68.34,18.71,6.94,27.5,20.0,35,35.0,45,25,169.94262295081967,0.440027894,Aug,Sep to Oct,Nov,631,blackgram
Dinajpur,Kharif 2,Mashkalai,645,40.22,69.53,20.23,7.15,27.5,20.0,35,35.0,45,25,154.21843434343435,0.4945736434,Aug,Sep to Oct,Nov,319,blackgram
Faridpur,Kharif 2,Mashkalai,1969,39.78,83.36,21.18,7.29,27.5,20.0,35,35.0,45,25,155.864898989899,0.3941086846,Aug,Sep to Oct,Nov,776,blackgram
Feni,Kharif 2,Mashkalai,114,42.23,59.03,18.31,6.89,27.5,20.0,35,35.0,45,25,248.1727642276423,0.3245614035,Aug,Sep to Oct,Nov,37,blackgram
Gaibandha,Kharif 2,Mashkalai,820,39.32,74.45,20.48,7.15,27.5,20.0,35,35.0,45,25,179.6013888888889,0.3707317073,Aug,Sep to Oct,Nov,304,blackgram
Gazipur,Kharif 2,Mashkalai,632,40.66,66.31,16.74,7.18,27.5,20.0,35,35.0,45,25,169.94262295081967,0.2515822785,Aug,Sep to Oct,Nov,159,blackgram
Gopalganj,Kharif 2,Mashkalai,389,40.79,68.63,17.86,6.98,27.5,20.0,35,35.0,45,25,155.864898989899,0.3393316195,Aug,Sep to Oct,Nov,132,blackgram
Habiganj,Kharif 2,Mashkalai,3,38.42,67.29,18.13,7.0,27.5,20.0,35,35.0,45,25,333.72557471264366,0.0,Aug,Sep to Oct,Nov,0,blackgram
Jamalpur,Kharif 2,Mashkalai,4169,42.4,65.75,17.68,7.18,27.5,20.0,35,35.0,45,25,181.08838383838383,0.3547613337,Aug,Sep to Oct,Nov,1479,blackgram
Jashore,Kharif 2,Mashkalai,908,39.6,65.16,17.41,6.89,27.5,20.0,35,35.0,45,25,134.2247474747475,0.3755506608,Aug,Sep to Oct,Nov,341,blackgram
Jhallokati,Kharif 2,Mashkalai,0,38.21,68.8,19.72,7.2,27.5,20.0,35,35.0,45,25,175.42564102564103,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Jhenaidah,Kharif 2,Mashkalai,1710,41.31,61.33,18.99,6.94,27.5,20.0,35,35.0,45,25,134.2247474747475,0.3409356725,Aug,Sep to Oct,Nov,583,blackgram
Joypurhat,Kharif 2,Mashkalai,147,37.86,70.51,19.68,7.36,27.5,20.0,35,35.0,45,25,142.85416666666666,0.380952381,Aug,Sep to Oct,Nov,56,blackgram
Khagrachari,Kharif 2,Mashkalai,0,40.09,65.79,20.04,7.63,27.5,20.0,35,35.0,45,25,204.11111111111111,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Khulna,Kharif 2,Mashkalai,105,40.0,62.9,19.55,6.95,27.5,20.0,35,35.0,45,25,144.96843434343435,0.4285714286,Aug,Sep to Oct,Nov,45,blackgram
Kishoreganj,Kharif 2,Mashkalai,1059,42.63,65.65,20.0,7.24,27.5,20.0,35,35.0,45,25,181.08838383838383,0.5269121813,Aug,Sep to Oct,Nov,558,blackgram
Kurigram,Kharif 2,Mashkalai,2084,41.16,72.56,19.16,6.97,27.5,20.0,35,35.0,45,25,179.6013888888889,0.4227447217,Aug,Sep to Oct,Nov,881,blackgram
Kushtia,Kharif 2,Mashkalai,620,39.96,65.3,17.87,7.35,27.5,20.0,35,35.0,45,25,129.44444444444446,0.4967741935,Aug,Sep to Oct,Nov,308,blackgram
Lakshmipur,Kharif 2,Mashkalai,77,41.98,68.92,20.46,6.86,27.5,20.0,35,35.0,45,25,185.7563131313132,0.2337662338,Aug,Sep to Oct,Nov,18,blackgram
Lalmonirhat,Kharif 2,Mashkalai,218,43.36,64.51,18.56,7.23,27.5,20.0,35,35.0,45,25,179.6013888888889,0.3899082569,Aug,Sep to Oct,Nov,85,blackgram
Madaripur,Kharif 2,Mashkalai,1075,41.36,70.54,18.16,6.94,27.5,20.0,35,35.0,45,25,160.41666666666666,0.3990697674,Aug,Sep to Oct,Nov,429,blackgram
Magura,Kharif 2,Mashkalai,158,40.04,70.25,19.03,7.09,27.5,20.0,35,35.0,45,25,134.2247474747475,0.4050632911,Aug,Sep to Oct,Nov,64,blackgram
Manikganj,Kharif 2,Mashkalai,8930,36.87,74.95,18.19,6.91,27.5,20.0,35,35.0,45,25,169.94262295081967,0.3913773796,Aug,Sep to Oct,Nov,3495,blackgram
Meherpur,Kharif 2,Mashkalai,1733,37.46,66.76,18.76,7.31,27.5,20.0,35,35.0,45,25,129.44444444444446,0.4852856319,Aug,Sep to Oct,Nov,841,blackgram
Moulvibazar,Kharif 2,Mashkalai,267,39.29,70.18,19.64,6.95,27.5,20.0,35,35.0,45,25,333.72557471264366,0.456928839,Aug,Sep to Oct,Nov,122,blackgram
Munshiganj,Kharif 2,Mashkalai,158,38.56,67.87,19.64,7.25,27.5,20.0,35,35.0,45,25,169.94262295081967,0.4430379747,Aug,Sep to Oct,Nov,70,blackgram
Mymensingh,Kharif 2,Mashkalai,2050,39.57,72.72,18.2,7.06,27.5,20.0,35,35.0,45,25,181.08838383838383,0.3907317073,Aug,Sep to Oct,Nov,801,blackgram
Naogaon,Kharif 2,Mashkalai,579,40.16,64.56,18.68,7.11,27.5,20.0,35,35.0,45,25,124.92,0.4162348877,Aug,Sep to Oct,Nov,241,blackgram
Narail,Kharif 2,Mashkalai,103,41.29,70.49,20.48,7.16,27.5,20.0,35,35.0,45,25,134.2247474747475,0.3495145631,Aug,Sep to Oct,Nov,36,blackgram
Narayanganj,Kharif 2,Mashkalai,45,39.85,66.68,19.81,6.97,27.5,20.0,35,35.0,45,25,169.94262295081967,0.4,Aug,Sep to Oct,Nov,18,blackgram
Narsingdi,Kharif 2,Mashkalai,501,41.19,67.21,21.64,7.17,27.5,20.0,35,35.0,45,25,169.94262295081967,0.4550898204,Aug,Sep to Oct,Nov,228,blackgram
Natore,Kharif 2,Mashkalai,701,40.17,67.84,20.6,7.46,27.5,20.0,35,35.0,45,25,124.92,0.332382311,Aug,Sep to Oct,Nov,233,blackgram
Netrokona,Kharif 2,Mashkalai,341,35.28,68.49,20.56,6.96,27.5,20.0,35,35.0,45,25,181.08838383838383,0.6011730205,Aug,Sep to Oct,Nov,205,blackgram
Nilphamari,Kharif 2,Mashkalai,93,37.76,67.0,17.64,7.38,27.5,20.0,35,35.0,45,25,179.6013888888889,0.3978494624,Aug,Sep to Oct,Nov,37,blackgram
Noakhali,Kharif 2,Mashkalai,121,39.67,68.34,20.12,7.45,27.5,20.0,35,35.0,45,25,185.7563131313132,0.3305785124,Aug,Sep to Oct,Nov,40,blackgram
Pabna,Kharif 2,Mashkalai,4860,37.12,73.86,19.18,6.96,27.5,20.0,35,35.0,45,25,124.92,0.4816872428,Aug,Sep to Oct,Nov,2341,blackgram
Panchagar,Kharif 2,Mashkalai,310,41.46,71.46,18.6,6.82,27.5,20.0,35,35.0,45,25,154.21843434343435,0.4387096774,Aug,Sep to Oct,Nov,136,blackgram
Patuakhali,Kharif 2,Mashkalai,0,43.7,70.99,19.43,7.19,27.5,20.0,35,35.0,45,25,207.8076923076923,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Pirojpur,Kharif 2,Mashkalai,0,42.95,65.63,20.33,7.01,27.5,20.0,35,35.0,45,25,175.42564102564103,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Rajbari,Kharif 2,Mashkalai,1036,39.51,63.87,19.82,7.53,27.5,20.0,35,35.0,45,25,155.864898989899,0.4208494208,Aug,Sep to Oct,Nov,436,blackgram
Rajshahi,Kharif 2,Mashkalai,8204,43.6,71.34,18.23,7.14,27.5,20.0,35,35.0,45,25,124.92,0.3728668942,Aug,Sep to Oct,Nov,3059,blackgram
Rangamati,Kharif 2,Mashkalai,0,40.38,71.02,20.1,6.96,27.5,20.0,35,35.0,45,25,204.11111111111111,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Rangpur,Kharif 2,Mashkalai,1197,39.21,73.43,18.5,6.88,27.5,20.0,35,35.0,45,25,179.6013888888889,0.4711779449,Aug,Sep to Oct,Nov,564,blackgram
Satkhira,Kharif 2,Mashkalai,330,38.55,65.02,19.49,7.36,27.5,20.0,35,35.0,45,25,140.35353535353536,0.2939393939,Aug,Sep to Oct,Nov,97,blackgram
Shariatpur,Kharif 2,Mashkalai,238,39.29,66.54,18.89,7.01,27.5,20.0,35,35.0,45,25,155.864898989899,0.5378151261,Aug,Sep to Oct,Nov,128,blackgram
Sherpur,Kharif 2,Mashkalai,1359,39.09,60.83,18.99,7.14,27.5,20.0,35,35.0,45,25,181.08838383838383,0.5607064018,Aug,Sep to Oct,Nov,762,blackgram
Sirajganj,Kharif 2,Mashkalai,7306,40.43,65.88,20.12,7.33,27.5,20.0,35,35.0,45,25,142.85416666666666,0.33657268,Aug,Sep to Oct,Nov,2459,blackgram
Sunamganj,Kharif 2,Mashkalai,278,40.41,71.5,18.04,7.03,27.5,20.0,35,35.0,45,25,333.72557471264366,0.428057554,Aug,Sep to Oct,Nov,119,blackgram
Sylhet,Kharif 2,Mashkalai,131,40.03,65.58,21.49,7.12,27.5,20.0,35,35.0,45,25,333.72557471264366,0.5114503817,Aug,Sep to Oct,Nov,67,blackgram
Tangail,Kharif 2,Mashkalai,13122,41.07,70.06,17.14,7.13,27.5,20.0,35,35.0,45,25,153.4104938271605,0.2970583752,Aug,Sep to Oct,Nov,3898,blackgram
Thakurgaon,Kharif 2,Mashkalai,803,42.88,66.7,18.55,7.28,27.5,20.0,35,35.0,45,25,154.21843434343435,0.3212951432,Aug,Sep to Oct,Nov,258,blackgram
Bagerhat,Kharif 2,Motor,141,22.66,48.94,20.68,6.95,22.5,15.0,30,82.5,90,75,144.96843434343435,0.3191489362,Oct,Nov to March,March to April,45,mothbeans
Bandarban,Kharif 2,Motor,64,19.53,44.7,20.94,6.78,22.5,15.0,30,82.5,90,75,243.94444444444449,0.375,Oct,Nov to March,March to April,24,mothbeans
Barguna,Kharif 2,Motor,18,18.15,48.26,20.11,6.84,22.5,15.0,30,82.5,90,75,207.8076923076923,0.9444444444,Oct,Nov to March,March to April,17,mothbeans
Barishal,Kharif 2,Motor,28,22.64,39.39,20.16,6.75,22.5,15.0,30,82.5,90,75,175.42564102564103,0.5,Oct,Nov to March,March to April,14,mothbeans
Bhola,Kharif 2,Motor,0,19.68,47.47,20.73,6.53,22.5,15.0,30,82.5,90,75,185.23090277777777,2.518413598,Oct,Nov to March,March to April,0,mothbeans
Bogura,Kharif 2,Motor,0,21.15,43.31,19.95,6.88,22.5,15.0,30,82.5,90,75,142.85416666666666,2.518413598,Oct,Nov to March,March to April,0,mothbeans
Brahmanbaria,Kharif 2,Motor,56,19.93,51.48,21.92,7.22,22.5,15.0,30,82.5,90,75,185.7563131313132,0.3392857143,Oct,Nov to March,March to April,19,mothbeans
Chandpur,Kharif 2,Motor,95,19.12,50.25,21.25,6.65,22.5,15.0,30,82.5,90,75,168.796875,0.5157894737,Oct,Nov to March,March to April,49,mothbeans
Chapai Nawabganj,Kharif 2,Motor,397,22.14,49.35,21.29,6.67,22.5,15.0,30,82.5,90,75,124.92,0.3098236776,Oct,Nov to March,March to April,123,mothbeans
Chattogram,Kharif 2,Motor,132,22.42,52.39,19.06,6.65,22.5,15.0,30,82.5,90,75,243.94444444444449,0.3484848485,Oct,Nov to March,March to April,46,mothbeans
Chuadanga,Kharif 2,Motor,118,20.7,45.28,20.13,6.98,22.5,15.0,30,82.5,90,75,129.44444444444446,0.4491525424,Oct,Nov to March,March to April,53,mothbeans
CoxsBazar,Kharif 2,Motor,0,18.11,53.04,19.87,6.92,22.5,15.0,30,82.5,90,75,303.40277777777777,2.518413598,Oct,Nov to March,March to April,0,mothbeans
Cumilla,Kharif 2,Motor,43,20.74,50.7,19.01,6.8,22.5,15.0,30,82.5,90,75,185.7563131313132,0.511627907,Oct,Nov to March,March to April,22,mothbeans
Dhaka,Kharif 2,Motor,205,21.94,47.33,20.67,6.64,22.5,15.0,30,82.5,90,75,169.94262295081967,0.556097561,Oct,Nov to March,March to April,114,mothbeans
Dinajpur,Kharif 2,Motor,59,19.54,51.28,19.58,6.85,22.5,15.0,30,82.5,90,75,154.21843434343435,0.1355932203,Oct,Nov to March,March to April,8,mothbeans
Faridpur,Kharif 2,Motor,1319,21.68,44.82,21.03,6.51,22.5,15.0,30,82.5,90,75,155.864898989899,0.4078847612,Oct,Nov to March,March to April,538,mothbeans
Feni,Kharif 2,Motor,318,21.42,45.63,18.93,6.86,22.5,15.0,30,82.5,90,75,248.1727642276423,0.5503144654,Oct,Nov to March,March to April,175,mothbeans
Gaibandha,Kharif 2,Motor,7,22.19,46.26,22.32,7.01,22.5,15.0,30,82.5,90,75,179.6013888888889,0.2857142857,Oct,Nov to March,March to April,2,mothbeans
Gazipur,Kharif 2,Motor,7,21.59,46.49,19.14,6.57,22.5,15.0,30,82.5,90,75,169.94262295081967,0.2857142857,Oct,Nov to March,March to April,2,mothbeans
Gopalganj,Kharif 2,Motor,574,20.19,44.97,20.5,6.52,22.5,15.0,30,82.5,90,75,155.864898989899,0.4216027875,Oct,Nov to March,March to April,242,mothbeans
Habiganj,Kharif 2,Motor,0,22.98,51.53,21.19,7.15,22.5,15.0,30,82.5,90,75,333.72557471264366,2.518413598,Oct,Nov to March,March to April,0,mothbeans
Jamalpur,Kharif 2,Motor,37,21.24,47.26,19.54,6.7,22.5,15.0,30,82.5,90,75,181.08838383838383,0.3783783784,Oct,Nov to March,March to April,14,mothbeans
Jashore,Kharif 2,Motor,655,21.4,49.03,21.26,7.06,22.5,15.0,30,82.5,90,75,134.2247474747475,0.4396946565,Oct,Nov to March,March to April,288,mothbeans
Jhallokati,Kharif 2,Motor,28,20.24,46.37,18.74,6.8,22.5,15.0,30,82.5,90,75,175.42564102564103,0.5357142857,Oct,Nov to March,March to April,15,mothbeans
Jhenaidah,Kharif 2,Motor,671,20.87,42.77,21.99,6.8,22.5,15.0,30,82.5,90,75,134.2247474747475,0.3740685544,Oct,Nov to March,March to April,251,mothbeans
Joypurhat,Kharif 2,Motor,17,20.3,48.79,20.25,6.92,22.5,15.0,30,82.5,90,75,142.85416666666666,0.4705882353,Oct,Nov to March,March to April,8,mothbeans
Khagrachari,Kharif 2,Motor,104,21.22,42.5,19.51,6.65,22.5,15.0,30,82.5,90,75,204.11111111111111,0.4134615385,Oct,Nov to March,March to April,43,mothbeans
Khulna,Kharif 2,Motor,16,23.64,47.81,19.87,6.86,22.5,15.0,30,82.5,90,75,144.96843434343435,0.3125,Oct,Nov to March,March to April,5,mothbeans
Kishoreganj,Kharif 2,Motor,10,19.68,44.07,21.21,6.75,22.5,15.0,30,82.5,90,75,181.08838383838383,0.3,Oct,Nov to March,March to April,3,mothbeans
Kurigram,Kharif 2,Motor,47,19.36,53.73,19.52,6.56,22.5,15.0,30,82.5,90,75,179.6013888888889,0.3829787234,Oct,Nov to March,March to April,18,mothbeans
Kushtia,Kharif 2,Motor,921,23.33,50.64,19.32,6.9,22.5,15.0,30,82.5,90,75,129.44444444444446,0.5895765472,Oct,Nov to March,March to April,543,mothbeans
Lakshmipur,Kharif 2,Motor,64,21.17,48.31,19.96,6.78,22.5,15.0,30,82.5,90,75,185.7563131313132,0.3125,Oct,Nov to March,March to April,20,mothbeans
Lalmonirhat,Kharif 2,Motor,0,20.58,51.65,18.8,6.8,22.5,15.0,30,82.5,90,75,179.6013888888889,2.518413598,Oct,Nov to March,March to April,0,mothbeans
Madaripur,Kharif 2,Motor,1150,22.78,45.57,22.44,6.58,22.5,15.0,30,82.5,90,75,160.41666666666666,0.3913043478,Oct,Nov to March,March to April,450,mothbeans
Magura,Kharif 2,Motor,1763,20.66,49.58,19.54,7.16,22.5,15.0,30,82.5,90,75,134.2247474747475,0.3159387408,Oct,Nov to March,March to April,557,mothbeans
Manikganj,Kharif 2,Motor,714,23.79,48.59,21.24,7.01,22.5,15.0,30,82.5,90,75,169.94262295081967,0.3823529412,Oct,Nov to March,March to April,273,mothbeans
Meherpur,Kharif 2,Motor,21,22.31,48.77,20.48,7.03,22.5,15.0,30,82.5,90,75,129.44444444444446,0.4285714286,Oct,Nov to March,March to April,9,mothbeans
Moulvibazar,Kharif 2,Motor,16,20.81,51.68,19.03,6.77,22.5,15.0,30,82.5,90,75,333.72557471264366,0.4375,Oct,Nov to March,March to April,7,mothbeans
Munshiganj,Kharif 2,Motor,61,24.22,50.12,20.22,6.48,22.5,15.0,30,82.5,90,75,169.94262295081967,0.9672131148,Oct,Nov to March,March to April,59,mothbeans
Mymensingh,Kharif 2,Motor,117,20.66,48.84,21.18,7.23,22.5,15.0,30,82.5,90,75,181.08838383838383,0.5811965812,Oct,Nov to March,March to April,68,mothbeans
Naogaon,Kharif 2,Motor,38,22.39,43.24,20.0,6.82,22.5,15.0,30,82.5,90,75,124.92,0.4736842105,Oct,Nov to March,March to April,18,mothbeans
Narail,Kharif 2,Motor,896,21.83,45.24,21.68,6.68,22.5,15.0,30,82.5,90,75,134.2247474747475,0.4207589286,Oct,Nov to March,March to April,377,mothbeans
Narayanganj,Kharif 2,Motor,16,23.11,47.66,21.47,6.92,22.5,15.0,30,82.5,90,75,169.94262295081967,0.4375,Oct,Nov to March,March to April,7,mothbeans
Narsingdi,Kharif 2,Motor,0,23.45,48.28,21.35,7.07,22.5,15.0,30,82.5,90,75,169.94262295081967,2.518413598,Oct,Nov to March,March to April,0,mothbeans
Natore,Kharif 2,Motor,2048,21.48,44.75,19.67,6.83,22.5,15.0,30,82.5,90,75,124.92,0.4018554688,Oct,Nov to March,March to April,823,mothbeans
Netrokona,Kharif 2,Motor,33,20.47,54.96,18.92,7.09,22.5,15.0,30,82.5,90,75,181.08838383838383,0.4242424242,Oct,Nov to March,March to April,14,mothbeans
Nilphamari,Kharif 2,Motor,3,22.03,52.38,19.49,7.05,22.5,15.0,30,82.5,90,75,179.6013888888889,0.3333333333,Oct,Nov to March,March to April,1,mothbeans
Noakhali,Kharif 2,Motor,126,20.57,49.74,20.47,6.61,22.5,15.0,30,82.5,90,75,185.7563131313132,0.3888888889,Oct,Nov to March,March to April,49,mothbeans
