District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22
Khagrachari,Kharif 1,Malta,5561,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,204.11111111111111,0.04783312354,June,June to August,August to September,266,orange
Khulna,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,144.96843434343435,2.518413598,June,June to August,August to September,0,orange
Kishoreganj,Kharif 1,Malta,4,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,181.08838383838383,6.0,June,June to August,August to September,24,orange
Kurigram,Kharif 1,Malta,2,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,179.6013888888889,1.0,June,June to August,August to September,2,orange
Kushtia,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,129.44444444444446,2.518413598,June,June to August,August to September,0,orange
Lakshmipur,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,185.75631313131316,2.518413598,June,June to August,August to September,0,orange
Lalmonirhat,Kharif 1,Malta,96,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,179.6013888888889,0.6041666667,June,June to August,August to September,58,orange
Madaripur,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,160.41666666666666,2.518413598,June,June to August,August to September,0,orange
Magura,Kharif 1,Malta,4772,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,134.2247474747475,0.3233445096,June,June to August,August to September,1543,orange
Manikganj,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,169.94262295081967,2.518413598,June,June to August,August to September,0,orange
Meherpur,Kharif 1,Malta,24,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,129.44444444444446,1.875,June,June to August,August to September,45,orange
Moulvibazar,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,333.72557471264366,2.518413598,June,June to August,August to September,0,orange
Munshiganj,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,169.94262295081967,2.518413598,June,June to August,August to September,0,orange
Mymensingh,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,181.08838383838383,2.518413598,June,June to August,August to September,0,orange
Naogaon,Kharif 1,Malta,34,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,124.92,6.558823529,June,June to August,August to September,223,orange
Narail,Kharif 1,Malta,4,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,134.2247474747475,1.25,June,June to August,August to September,5,orange
Narayanganj,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,169.94262295081967,2.518413598,June,June to August,August to September,0,orange
Narsingdi,Kharif 1,Malta,55,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,169.94262295081967,0.9454545455,June,June to August,August to September,52,orange
Natore,Kharif 1,Malta,30,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,124.92,3.566666667,June,June to August,August to September,107,orange
Netrokona,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,181.08838383838383,2.518413598,June,June to August,August to September,0,orange
Nilphamari,Kharif 1,Malta,24,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,179.6013888888889,1.5,June,June to August,August to September,36,orange
Noakhali,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,185.75631313131316,2.518413598,June,June to August,August to September,0,orange
Pabna,Kharif 1,Malta,5,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,124.92,1.8,June,June to August,August to September,9,orange
Panchagar,Kharif 1,Malta,30,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,154.21843434343435,2.7,June,June to August,August to September,81,orange
Patuakhali,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,207.8076923076923,2.518413598,June,June to August,August to September,0,orange
Pirojpur,Kharif 1,Malta,87,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,175.42564102564103,2.390804598,June,June to August,August to September,208,orange
Rajbari,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,155.864898989899,2.518413598,June,June to August,August to September,0,orange
Rajshahi,Kharif 1,Malta,322,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,124.92,2.102484472,June,June to August,August to September,677,orange
Rangamati,Kharif 1,Malta,90,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,204.11111111111111,4.533333333,June,June to August,August to September,408,orange
Rangpur,Kharif 1,Malta,38,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,179.6013888888889,3.289473684,June,June to August,August to September,125,orange
Satkhira,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,140.35353535353536,2.518413598,June,June to August,August to September,0,orange
Shariatpur,Kharif 1,Malta,7,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,155.864898989899,11.71428571,June,June to August,August to September,82,orange
Sherpur,Kharif 1,Malta,25,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,181.08838383838383,5.44,June,June to August,August to September,136,orange
Sirajganj,Kharif 1,Malta,2,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,142.85416666666666,6.0,June,June to August,August to September,12,orange
Sunamganj,Kharif 1,Malta,0,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,333.72557471264366,2.518413598,June,June to August,August to September,0,orange
Sylhet,Kharif 1,Malta,1,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,333.72557471264366,21.0,June,June to August,August to September,21,orange
Tangail,Kharif 1,Malta,225,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,153.4104938271605,2.026666667,June,June to August,August to September,456,orange
Thakurgaon,Kharif 1,Malta,40,19.58,16.55,10.01,7.02,27.5,20.0,35,85.0,90,80,154.21843434343435,4.875,June,June to August,August to September,195,orange
Bagerhat,Kharif 1,Mango,383,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,144.96843434343435,4.994778068,April,No need to do,April to June,1913,mango
Bandarban,Kharif 1,Mango,2839,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,243.94444444444449,1.316308559,April,No need to do,April to June,3737,mango
Barguna,Kharif 1,Mango,2348,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,207.8076923076923,3.066439523,April,No need to do,April to June,7200,mango
Barishal,Kharif 1,Mango,27465,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,175.42564102564103,0.3897687967,April,No need to do,April to June,10705,mango
Bhola,Kharif 1,Mango,715,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,185.23090277777777,2.116083916,April,No need to do,April to June,1513,mango
Bogura,Kharif 1,Mango,3148,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,142.85416666666666,7.126429479,April,No need to do,April to June,22434,mango
Brahmanbaria,Kharif 1,Mango,2856,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,185.75631313131316,3.445028011,April,No need to do,April to June,9839,mango
Chandpur,Kharif 1,Mango,1054,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,168.796875,9.240037951,April,No need to do,April to June,9739,mango
Chapai Nawabganj,Kharif 1,Mango,63886,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,124.92,2.087906584,April,No need to do,April to June,133388,mango
Chattogram,Kharif 1,Mango,2583,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,243.94444444444449,7.667053813,April,No need to do,April to June,19804,mango
Chuadanga,Kharif 1,Mango,914,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,129.44444444444446,6.927789934,April,No need to do,April to June,6332,mango
CoxsBazar,Kharif 1,Mango,1192,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,303.40277777777777,8.095637584,April,No need to do,April to June,9650,mango
Cumilla,Kharif 1,Mango,5878,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,185.75631313131316,3.832766247,April,No need to do,April to June,22529,mango
Dhaka,Kharif 1,Mango,533,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,169.94262295081967,10.64915572,April,No need to do,April to June,5676,mango
Dinajpur,Kharif 1,Mango,1534,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,154.21843434343435,27.2464146,April,No need to do,April to June,41796,mango
Faridpur,Kharif 1,Mango,1339,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,155.864898989899,6.035847647,April,No need to do,April to June,8082,mango
Feni,Kharif 1,Mango,1569,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,248.1727642276423,2.333970682,April,No need to do,April to June,3662,mango
Gaibandha,Kharif 1,Mango,1818,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,179.6013888888889,7.425192519,April,No need to do,April to June,13499,mango
Gazipur,Kharif 1,Mango,1796,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,169.94262295081967,4.920378619,April,No need to do,April to June,8837,mango
Gopalganj,Kharif 1,Mango,1044,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,155.864898989899,3.66954023,April,No need to do,April to June,3831,mango
Habiganj,Kharif 1,Mango,17256,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,333.72557471264366,2.091620306,April,No need to do,April to June,36093,mango
Jamalpur,Kharif 1,Mango,2664,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,181.08838383838383,4.801801802,April,No need to do,April to June,12792,mango
Jashore,Kharif 1,Mango,3653,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,134.2247474747475,2.622502053,April,No need to do,April to June,9580,mango
Jhallokati,Kharif 1,Mango,1957,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,175.42564102564103,0.5569749617,April,No need to do,April to June,1090,mango
Jhenaidah,Kharif 1,Mango,1768,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,134.2247474747475,9.680429864,April,No need to do,April to June,17115,mango
Joypurhat,Kharif 1,Mango,883,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,142.85416666666666,5.171007928,April,No need to do,April to June,4566,mango
Khagrachari,Kharif 1,Mango,4207,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,204.11111111111111,2.166389351,April,No need to do,April to June,9114,mango
Khulna,Kharif 1,Mango,1336,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,144.96843434343435,5.32260479,April,No need to do,April to June,7111,mango
Kishoreganj,Kharif 1,Mango,644,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,181.08838383838383,16.17701863,April,No need to do,April to June,10418,mango
Kurigram,Kharif 1,Mango,1173,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,179.6013888888889,9.415174766,April,No need to do,April to June,11044,mango
Kushtia,Kharif 1,Mango,4450,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,129.44444444444446,11.08539326,April,No need to do,April to June,49330,mango
Lakshmipur,Kharif 1,Mango,1923,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,185.75631313131316,1.001040042,April,No need to do,April to June,1925,mango
Lalmonirhat,Kharif 1,Mango,899,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,179.6013888888889,6.351501669,April,No need to do,April to June,5710,mango
Madaripur,Kharif 1,Mango,1015,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,160.41666666666666,7.310344828,April,No need to do,April to June,7420,mango
Magura,Kharif 1,Mango,529,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,134.2247474747475,13.43289225,April,No need to do,April to June,7106,mango
Manikganj,Kharif 1,Mango,2707,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,169.94262295081967,2.033247137,April,No need to do,April to June,5504,mango
Meherpur,Kharif 1,Mango,6050,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,129.44444444444446,2.246942149,April,No need to do,April to June,13594,mango
Moulvibazar,Kharif 1,Mango,777,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,333.72557471264366,7.642213642,April,No need to do,April to June,5938,mango
Munshiganj,Kharif 1,Mango,265,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,169.94262295081967,11.76981132,April,No need to do,April to June,3119,mango
Mymensingh,Kharif 1,Mango,6934,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,181.08838383838383,3.132391116,April,No need to do,April to June,21720,mango
Naogaon,Kharif 1,Mango,6061,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,124.92,6.631413958,April,No need to do,April to June,40193,mango
Narail,Kharif 1,Mango,1629,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,134.2247474747475,4.742786986,April,No need to do,April to June,7726,mango
Narayanganj,Kharif 1,Mango,80,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,169.94262295081967,23.7625,April,No need to do,April to June,1901,mango
Narsingdi,Kharif 1,Mango,996,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,169.94262295081967,5.029116466,April,No need to do,April to June,5009,mango
Natore,Kharif 1,Mango,4083,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,124.92,14.94342395,April,No need to do,April to June,61014,mango
Netrokona,Kharif 1,Mango,4404,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,181.08838383838383,6.514532243,April,No need to do,April to June,28690,mango
Nilphamari,Kharif 1,Mango,595,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,179.6013888888889,17.17647059,April,No need to do,April to June,10220,mango
Noakhali,Kharif 1,Mango,730,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,185.75631313131316,9.063013699,April,No need to do,April to June,6616,mango
Pabna,Kharif 1,Mango,2480,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,124.92,14.0141129,April,No need to do,April to June,34755,mango
Panchagar,Kharif 1,Mango,1934,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,154.21843434343435,8.198552223,April,No need to do,April to June,15856,mango
Patuakhali,Kharif 1,Mango,4944,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,207.8076923076923,0.8181634304,April,No need to do,April to June,4045,mango
Pirojpur,Kharif 1,Mango,3842,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,175.42564102564103,1.232170744,April,No need to do,April to June,4734,mango
Rajbari,Kharif 1,Mango,2771,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,155.864898989899,5.96030314,April,No need to do,April to June,16516,mango
Rajshahi,Kharif 1,Mango,35724,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,124.92,6.885343187,April,No need to do,April to June,245972,mango
Rangamati,Kharif 1,Mango,3748,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,204.11111111111111,1.634204909,April,No need to do,April to June,6125,mango
Rangpur,Kharif 1,Mango,951,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,179.6013888888889,24.89695058,April,No need to do,April to June,23677,mango
Satkhira,Kharif 1,Mango,3161,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,140.35353535353536,3.162923126,April,No need to do,April to June,9998,mango
Shariatpur,Kharif 1,Mango,10042,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,155.864898989899,0.585939056,April,No need to do,April to June,5884,mango
Sherpur,Kharif 1,Mango,2355,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,181.08838383838383,4.869639066,April,No need to do,April to June,11468,mango
Sirajganj,Kharif 1,Mango,772,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,142.85416666666666,30.50129534,April,No need to do,April to June,23547,mango
Sunamganj,Kharif 1,Mango,1667,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,333.72557471264366,8.347330534,April,No need to do,April to June,13915,mango
Sylhet,Kharif 1,Mango,1487,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,333.72557471264366,3.347679892,April,No need to do,April to June,4978,mango
Tangail,Kharif 1,Mango,2204,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,153.4104938271605,8.319419238,April,No need to do,April to June,18336,mango
Thakurgaon,Kharif 1,Mango,4179,20.07,27.18,29.92,5.77,31.5,27.0,36,70.0,90,50,154.21843434343435,6.931562575,April,No need to do,April to June,28967,mango
Bagerhat,Kharif 2,Mashkalai,0,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,144.96843434343435,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Bandarban,Kharif 2,Mashkalai,3,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,243.94444444444449,0.0,Aug,Sep to Oct,Nov,0,blackgram
Barguna,Kharif 2,Mashkalai,210,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,207.8076923076923,0.380952381,Aug,Sep to Oct,Nov,80,blackgram
Barishal,Kharif 2,Mashkalai,4,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,175.42564102564103,0.5,Aug,Sep to Oct,Nov,2,blackgram
Bhola,Kharif 2,Mashkalai,0,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,185.23090277777777,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Bogura,Kharif 2,Mashkalai,696,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,142.85416666666666,0.4698275862,Aug,Sep to Oct,Nov,327,blackgram
Brahmanbaria,Kharif 2,Mashkalai,1022,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,185.75631313131316,0.4637964775,Aug,Sep to Oct,Nov,474,blackgram
Chandpur,Kharif 2,Mashkalai,623,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,168.796875,0.3258426966,Aug,Sep to Oct,Nov,203,blackgram
Chapai Nawabganj,Kharif 2,Mashkalai,23226,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,124.92,0.3376819082,Aug,Sep to Oct,Nov,7843,blackgram
Chattogram,Kharif 2,Mashkalai,82,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,243.94444444444449,0.4512195122,Aug,Sep to Oct,Nov,37,blackgram
Chuadanga,Kharif 2,Mashkalai,904,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,129.44444444444446,0.3296460177,Aug,Sep to Oct,Nov,298,blackgram
CoxsBazar,Kharif 2,Mashkalai,0,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,303.40277777777777,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Cumilla,Kharif 2,Mashkalai,423,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,185.75631313131316,0.4113475177,Aug,Sep to Oct,Nov,174,blackgram
Dhaka,Kharif 2,Mashkalai,1434,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,169.94262295081967,0.440027894,Aug,Sep to Oct,Nov,631,blackgram
Dinajpur,Kharif 2,Mashkalai,645,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,154.21843434343435,0.4945736434,Aug,Sep to Oct,Nov,319,blackgram
Faridpur,Kharif 2,Mashkalai,1969,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,155.864898989899,0.3941086846,Aug,Sep to Oct,Nov,776,blackgram
Feni,Kharif 2,Mashkalai,114,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,248.1727642276423,0.3245614035,Aug,Sep to Oct,Nov,37,blackgram
Gaibandha,Kharif 2,Mashkalai,820,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,179.6013888888889,0.3707317073,Aug,Sep to Oct,Nov,304,blackgram
Gazipur,Kharif 2,Mashkalai,632,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,169.94262295081967,0.2515822785,Aug,Sep to Oct,Nov,159,blackgram
Gopalganj,Kharif 2,Mashkalai,389,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,155.864898989899,0.3393316195,Aug,Sep to Oct,Nov,132,blackgram
Habiganj,Kharif 2,Mashkalai,3,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,333.72557471264366,0.0,Aug,Sep to Oct,Nov,0,blackgram
Jamalpur,Kharif 2,Mashkalai,4169,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,181.08838383838383,0.3547613337,Aug,Sep to Oct,Nov,1479,blackgram
Jashore,Kharif 2,Mashkalai,908,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,134.2247474747475,0.3755506608,Aug,Sep to Oct,Nov,341,blackgram
Jhallokati,Kharif 2,Mashkalai,0,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,175.42564102564103,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Jhenaidah,Kharif 2,Mashkalai,1710,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,134.2247474747475,0.3409356725,Aug,Sep to Oct,Nov,583,blackgram
Joypurhat,Kharif 2,Mashkalai,147,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,142.85416666666666,0.380952381,Aug,Sep to Oct,Nov,56,blackgram
Khagrachari,Kharif 2,Mashkalai,0,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,204.11111111111111,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Khulna,Kharif 2,Mashkalai,105,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,144.96843434343435,0.4285714286,Aug,Sep to Oct,Nov,45,blackgram
Kishoreganj,Kharif 2,Mashkalai,1059,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,181.08838383838383,0.5269121813,Aug,Sep to Oct,Nov,558,blackgram
Kurigram,Kharif 2,Mashkalai,2084,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,179.6013888888889,0.4227447217,Aug,Sep to Oct,Nov,881,blackgram
Kushtia,Kharif 2,Mashkalai,620,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,129.44444444444446,0.4967741935,Aug,Sep to Oct,Nov,308,blackgram
Lakshmipur,Kharif 2,Mashkalai,77,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,185.75631313131316,0.2337662338,Aug,Sep to Oct,Nov,18,blackgram
Lalmonirhat,Kharif 2,Mashkalai,218,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,179.6013888888889,0.3899082569,Aug,Sep to Oct,Nov,85,blackgram
Madaripur,Kharif 2,Mashkalai,1075,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,160.41666666666666,0.3990697674,Aug,Sep to Oct,Nov,429,blackgram
Magura,Kharif 2,Mashkalai,158,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,134.2247474747475,0.4050632911,Aug,Sep to Oct,Nov,64,blackgram
Manikganj,Kharif 2,Mashkalai,8930,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,169.94262295081967,0.3913773796,Aug,Sep to Oct,Nov,3495,blackgram
Meherpur,Kharif 2,Mashkalai,1733,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,129.44444444444446,0.4852856319,Aug,Sep to Oct,Nov,841,blackgram
Moulvibazar,Kharif 2,Mashkalai,267,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,333.72557471264366,0.456928839,Aug,Sep to Oct,Nov,122,blackgram
Munshiganj,Kharif 2,Mashkalai,158,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,169.94262295081967,0.4430379747,Aug,Sep to Oct,Nov,70,blackgram
Mymensingh,Kharif 2,Mashkalai,2050,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,181.08838383838383,0.3907317073,Aug,Sep to Oct,Nov,801,blackgram
Naogaon,Kharif 2,Mashkalai,579,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,124.92,0.4162348877,Aug,Sep to Oct,Nov,241,blackgram
Narail,Kharif 2,Mashkalai,103,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,134.2247474747475,0.3495145631,Aug,Sep to Oct,Nov,36,blackgram
Narayanganj,Kharif 2,Mashkalai,45,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,169.94262295081967,0.4,Aug,Sep to Oct,Nov,18,blackgram
Narsingdi,Kharif 2,Mashkalai,501,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,169.94262295081967,0.4550898204,Aug,Sep to Oct,Nov,228,blackgram
Natore,Kharif 2,Mashkalai,701,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,124.92,0.332382311,Aug,Sep to Oct,Nov,233,blackgram
Netrokona,Kharif 2,Mashkalai,341,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,181.08838383838383,0.6011730205,Aug,Sep to Oct,Nov,205,blackgram
Nilphamari,Kharif 2,Mashkalai,93,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,179.6013888888889,0.3978494624,Aug,Sep to Oct,Nov,37,blackgram
Noakhali,Kharif 2,Mashkalai,121,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,185.75631313131316,0.3305785124,Aug,Sep to Oct,Nov,40,blackgram
Pabna,Kharif 2,Mashkalai,4860,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,124.92,0.4816872428,Aug,Sep to Oct,Nov,2341,blackgram
Panchagar,Kharif 2,Mashkalai,310,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,154.21843434343435,0.4387096774,Aug,Sep to Oct,Nov,136,blackgram
Patuakhali,Kharif 2,Mashkalai,0,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,207.8076923076923,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Pirojpur,Kharif 2,Mashkalai,0,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,175.42564102564103,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Rajbari,Kharif 2,Mashkalai,1036,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,155.864898989899,0.4208494208,Aug,Sep to Oct,Nov,436,blackgram
Rajshahi,Kharif 2,Mashkalai,8204,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,124.92,0.3728668942,Aug,Sep to Oct,Nov,3059,blackgram
Rangamati,Kharif 2,Mashkalai,0,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,204.11111111111111,2.518413598,Aug,Sep to Oct,Nov,0,blackgram
Rangpur,Kharif 2,Mashkalai,1197,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,179.6013888888889,0.4711779449,Aug,Sep to Oct,Nov,564,blackgram
Satkhira,Kharif 2,Mashkalai,330,40.02,67.47,19.24,7.13,27.5,20.0,35,35.0,45,25,140.35353535353536,0.2939393939,Aug,Sep to Oct,Nov,97,blackgram
