District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22
Manikganj,Rabi,Onion,18285,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,169.94262295081967,3.338091332,Oct,Nov to March,March to April,61037,maize
Meherpur,Rabi,Onion,4929,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,129.44444444444446,10.57881923,Oct,Nov to March,March to April,52143,maize
Moulvibazar,Rabi,Onion,90,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,333.72557471264366,2.288888889,Oct,Nov to March,March to April,206,maize
Munshiganj,Rabi,Onion,482,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,169.94262295081967,2.935684647,Oct,Nov to March,March to April,1415,maize
Mymensingh,Rabi,Onion,1442,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,181.08838383838383,2.673370319,Oct,Nov to March,March to April,3855,maize
Naogaon,Rabi,Onion,6817,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,124.92,3.883379786,Oct,Nov to March,March to April,26473,maize
Narail,Rabi,Onion,1493,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,134.2247474747475,3.204956463,Oct,Nov to March,March to April,4785,maize
Narayanganj,Rabi,Onion,648,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,169.94262295081967,2.166666667,Oct,Nov to March,March to April,1404,maize
Narsingdi,Rabi,Onion,317,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,169.94262295081967,2.694006309,Oct,Nov to March,March to April,854,maize
Natore,Rabi,Onion,11652,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,124.92,5.510127017,Oct,Nov to March,March to April,64204,maize
Netrokona,Rabi,Onion,770,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,181.08838383838383,3.055844156,Oct,Nov to March,March to April,2353,maize
Nilphamari,Rabi,Onion,2556,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,179.6013888888889,3.922926448,Oct,Nov to March,March to April,10027,maize
Noakhali,Rabi,Onion,483,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,185.75631313131316,3.424430642,Oct,Nov to March,March to April,1654,maize
Pabna,Rabi,Onion,105918,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,124.92,4.807738062,Oct,Nov to March,March to April,509226,maize
Panchagar,Rabi,Onion,3521,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,154.21843434343435,3.619426299,Oct,Nov to March,March to April,12744,maize
Patuakhali,Rabi,Onion,102,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,207.8076923076923,1.745098039,Oct,Nov to March,March to April,178,maize
Pirojpur,Rabi,Onion,60,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,175.42564102564103,1.166666667,Oct,Nov to March,March to April,70,maize
Rajbari,Rabi,Onion,67515,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,155.864898989899,4.103280752,Oct,Nov to March,March to April,277033,maize
Rajshahi,Rabi,Onion,36170,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,124.92,6.893558197,Oct,Nov to March,March to April,249340,maize
Rangamati,Rabi,Onion,114,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,204.11111111111111,1.98245614,Oct,Nov to March,March to April,226,maize
Rangpur,Rabi,Onion,4980,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,179.6013888888889,3.379718876,Oct,Nov to March,March to April,16831,maize
Satkhira,Rabi,Onion,972,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,140.35353535353536,3.320987654,Oct,Nov to March,March to April,3228,maize
Shariatpur,Rabi,Onion,6555,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,155.864898989899,4.251563692,Oct,Nov to March,March to April,27869,maize
Sherpur,Rabi,Onion,1278,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,181.08838383838383,2.773082942,Oct,Nov to March,March to April,3544,maize
Sirajganj,Rabi,Onion,1585,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,142.85416666666666,3.303470032,Oct,Nov to March,March to April,5236,maize
Sunamganj,Rabi,Onion,321,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,333.72557471264366,2.769470405,Oct,Nov to March,March to April,889,maize
Sylhet,Rabi,Onion,313,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,333.72557471264366,3.24600639,Oct,Nov to March,March to April,1016,maize
Tangail,Rabi,Onion,2045,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,153.4104938271605,2.085574572,Oct,Nov to March,March to April,4265,maize
Thakurgaon,Rabi,Onion,984,77.76,48.44,19.79,6.25,20.0,15.0,25,67.5,70,65,154.21843434343435,2.343495935,Oct,Nov to March,March to April,2306,maize
Bagerhat,Rabi,Palmyra Palm,135,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,144.96843434343435,23.9037037,Sep,Oct to Nov,Nov to Feb,3227,coconut
Bandarban,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,243.94444444444449,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Barguna,Rabi,Palmyra Palm,2219,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,207.8076923076923,0.5822442542,Sep,Oct to Nov,Nov to Feb,1292,coconut
Barishal,Rabi,Palmyra Palm,535,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,175.42564102564103,1.304672897,Sep,Oct to Nov,Nov to Feb,698,coconut
Bhola,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,185.23090277777777,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Bogura,Rabi,Palmyra Palm,105,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,142.85416666666666,7.228571429,Sep,Oct to Nov,Nov to Feb,759,coconut
Brahmanbaria,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,185.75631313131316,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Chandpur,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,168.796875,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Chapai Nawabganj,Rabi,Palmyra Palm,55,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,124.92,10.41818182,Sep,Oct to Nov,Nov to Feb,573,coconut
Chattogram,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,243.94444444444449,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Chuadanga,Rabi,Palmyra Palm,34,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,129.44444444444446,26.47058824,Sep,Oct to Nov,Nov to Feb,900,coconut
CoxsBazar,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,303.40277777777777,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Cumilla,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,185.75631313131316,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Dhaka,Rabi,Palmyra Palm,6,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,169.94262295081967,21.33333333,Sep,Oct to Nov,Nov to Feb,128,coconut
Dinajpur,Rabi,Palmyra Palm,45,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,154.21843434343435,4.133333333,Sep,Oct to Nov,Nov to Feb,186,coconut
Faridpur,Rabi,Palmyra Palm,167,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,155.864898989899,13.11377246,Sep,Oct to Nov,Nov to Feb,2190,coconut
Feni,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,248.1727642276423,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Gaibandha,Rabi,Palmyra Palm,7,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,179.6013888888889,3.285714286,Sep,Oct to Nov,Nov to Feb,23,coconut
Gazipur,Rabi,Palmyra Palm,196,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,169.94262295081967,1.591836735,Sep,Oct to Nov,Nov to Feb,312,coconut
Gopalganj,Rabi,Palmyra Palm,117,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,155.864898989899,14.69230769,Sep,Oct to Nov,Nov to Feb,1719,coconut
Habiganj,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,333.72557471264366,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Jamalpur,Rabi,Palmyra Palm,42,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,181.08838383838383,0.1904761905,Sep,Oct to Nov,Nov to Feb,8,coconut
Jashore,Rabi,Palmyra Palm,155,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,134.2247474747475,18.20645161,Sep,Oct to Nov,Nov to Feb,2822,coconut
Jhallokati,Rabi,Palmyra Palm,511,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,175.42564102564103,1.536203523,Sep,Oct to Nov,Nov to Feb,785,coconut
Jhenaidah,Rabi,Palmyra Palm,57,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,134.2247474747475,26.14035088,Sep,Oct to Nov,Nov to Feb,1490,coconut
Joypurhat,Rabi,Palmyra Palm,36,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,142.85416666666666,7.611111111,Sep,Oct to Nov,Nov to Feb,274,coconut
Khagrachari,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,204.11111111111111,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Khulna,Rabi,Palmyra Palm,243,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,144.96843434343435,4.913580247,Sep,Oct to Nov,Nov to Feb,1194,coconut
Kishoreganj,Rabi,Palmyra Palm,7,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,181.08838383838383,10.71428571,Sep,Oct to Nov,Nov to Feb,75,coconut
Kurigram,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,179.6013888888889,2.518413598,Sep,Oct to Nov,Nov to Feb,3,coconut
Kushtia,Rabi,Palmyra Palm,16,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,129.44444444444446,43.5,Sep,Oct to Nov,Nov to Feb,696,coconut
Lakshmipur,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,185.75631313131316,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Lalmonirhat,Rabi,Palmyra Palm,17,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,179.6013888888889,9.176470588,Sep,Oct to Nov,Nov to Feb,156,coconut
Madaripur,Rabi,Palmyra Palm,420,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,160.41666666666666,10.23809524,Sep,Oct to Nov,Nov to Feb,4300,coconut
Magura,Rabi,Palmyra Palm,131,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,134.2247474747475,13.73282443,Sep,Oct to Nov,Nov to Feb,1799,coconut
Manikganj,Rabi,Palmyra Palm,45,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,169.94262295081967,4.333333333,Sep,Oct to Nov,Nov to Feb,195,coconut
Meherpur,Rabi,Palmyra Palm,22,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,129.44444444444446,15.0,Sep,Oct to Nov,Nov to Feb,330,coconut
Moulvibazar,Rabi,Palmyra Palm,2,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,333.72557471264366,7.5,Sep,Oct to Nov,Nov to Feb,15,coconut
Munshiganj,Rabi,Palmyra Palm,356,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,169.94262295081967,0.05337078652,Sep,Oct to Nov,Nov to Feb,19,coconut
Mymensingh,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,181.08838383838383,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Naogaon,Rabi,Palmyra Palm,204,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,124.92,11.90686275,Sep,Oct to Nov,Nov to Feb,2429,coconut
Narail,Rabi,Palmyra Palm,522,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,134.2247474747475,12.36781609,Sep,Oct to Nov,Nov to Feb,6456,coconut
Narayanganj,Rabi,Palmyra Palm,4,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,169.94262295081967,7.75,Sep,Oct to Nov,Nov to Feb,31,coconut
Narsingdi,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,169.94262295081967,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Natore,Rabi,Palmyra Palm,151,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,124.92,9.284768212,Sep,Oct to Nov,Nov to Feb,1402,coconut
Netrokona,Rabi,Palmyra Palm,1,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,181.08838383838383,4.0,Sep,Oct to Nov,Nov to Feb,4,coconut
Nilphamari,Rabi,Palmyra Palm,1,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,179.6013888888889,13.0,Sep,Oct to Nov,Nov to Feb,13,coconut
Noakhali,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,185.75631313131316,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Pabna,Rabi,Palmyra Palm,154,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,124.92,2.876623377,Sep,Oct to Nov,Nov to Feb,443,coconut
Panchagar,Rabi,Palmyra Palm,2,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,154.21843434343435,0.0,Sep,Oct to Nov,Nov to Feb,0,coconut
Patuakhali,Rabi,Palmyra Palm,1195,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,207.8076923076923,3.029288703,Sep,Oct to Nov,Nov to Feb,3620,coconut
Pirojpur,Rabi,Palmyra Palm,632,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,175.42564102564103,6.762658228,Sep,Oct to Nov,Nov to Feb,4274,coconut
Rajbari,Rabi,Palmyra Palm,106,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,155.864898989899,13.60377358,Sep,Oct to Nov,Nov to Feb,1442,coconut
Rajshahi,Rabi,Palmyra Palm,369,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,124.92,10.20867209,Sep,Oct to Nov,Nov to Feb,3767,coconut
Rangamati,Rabi,Palmyra Palm,5,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,204.11111111111111,2.0,Sep,Oct to Nov,Nov to Feb,10,coconut
Rangpur,Rabi,Palmyra Palm,16,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,179.6013888888889,6.6875,Sep,Oct to Nov,Nov to Feb,107,coconut
Satkhira,Rabi,Palmyra Palm,804,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,140.35353535353536,7.391791045,Sep,Oct to Nov,Nov to Feb,5943,coconut
Shariatpur,Rabi,Palmyra Palm,224,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,155.864898989899,5.946428571,Sep,Oct to Nov,Nov to Feb,1332,coconut
Sherpur,Rabi,Palmyra Palm,15,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,181.08838383838383,4.733333333,Sep,Oct to Nov,Nov to Feb,71,coconut
Sirajganj,Rabi,Palmyra Palm,3,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,142.85416666666666,7.666666667,Sep,Oct to Nov,Nov to Feb,23,coconut
Sunamganj,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,333.72557471264366,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Sylhet,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,333.72557471264366,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Tangail,Rabi,Palmyra Palm,0,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,153.4104938271605,2.518413598,Sep,Oct to Nov,Nov to Feb,0,coconut
Thakurgaon,Rabi,Palmyra Palm,1,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,154.21843434343435,19.0,Sep,Oct to Nov,Nov to Feb,19,coconut
Bagerhat,Kharif 2,Palong Shak,611,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,144.96843434343435,3.024549918,Aug,Sep to Jan,Feb,1848,maize
Bandarban,Kharif 2,Palong Shak,119,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,243.94444444444449,1.445378151,Aug,Sep to Jan,Feb,172,maize
Barguna,Kharif 2,Palong Shak,86,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,207.8076923076923,1.523255814,Aug,Sep to Jan,Feb,131,maize
Barishal,Kharif 2,Palong Shak,472,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,175.42564102564103,1.896186441,Aug,Sep to Jan,Feb,895,maize
Bhola,Kharif 2,Palong Shak,230,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,185.23090277777777,2.065217391,Aug,Sep to Jan,Feb,475,maize
Bogura,Kharif 2,Palong Shak,346,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,142.85416666666666,2.768786127,Aug,Sep to Jan,Feb,958,maize
Brahmanbaria,Kharif 2,Palong Shak,274,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,185.75631313131316,2.02189781,Aug,Sep to Jan,Feb,554,maize
Chandpur,Kharif 2,Palong Shak,264,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,168.796875,1.768939394,Aug,Sep to Jan,Feb,467,maize
Chapai Nawabganj,Kharif 2,Palong Shak,311,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.92,2.337620579,Aug,Sep to Jan,Feb,727,maize
Chattogram,Kharif 2,Palong Shak,921,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,243.94444444444449,1.989142237,Aug,Sep to Jan,Feb,1832,maize
Chuadanga,Kharif 2,Palong Shak,825,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,129.44444444444446,3.229090909,Aug,Sep to Jan,Feb,2664,maize
CoxsBazar,Kharif 2,Palong Shak,11,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,303.40277777777777,2.363636364,Aug,Sep to Jan,Feb,26,maize
Cumilla,Kharif 2,Palong Shak,244,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,185.75631313131316,2.073770492,Aug,Sep to Jan,Feb,506,maize
Dhaka,Kharif 2,Palong Shak,608,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,5.582236842,Aug,Sep to Jan,Feb,3394,maize
Dinajpur,Kharif 2,Palong Shak,395,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,154.21843434343435,1.574683544,Aug,Sep to Jan,Feb,622,maize
Faridpur,Kharif 2,Palong Shak,1218,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,155.864898989899,1.922003284,Aug,Sep to Jan,Feb,2341,maize
Feni,Kharif 2,Palong Shak,280,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,248.1727642276423,2.007142857,Aug,Sep to Jan,Feb,562,maize
Gaibandha,Kharif 2,Palong Shak,213,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,179.6013888888889,1.596244131,Aug,Sep to Jan,Feb,340,maize
Gazipur,Kharif 2,Palong Shak,202,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,2.222772277,Aug,Sep to Jan,Feb,449,maize
Gopalganj,Kharif 2,Palong Shak,405,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,155.864898989899,2.565432099,Aug,Sep to Jan,Feb,1039,maize
Habiganj,Kharif 2,Palong Shak,33,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,333.72557471264366,2.939393939,Aug,Sep to Jan,Feb,97,maize
Jamalpur,Kharif 2,Palong Shak,1076,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,181.08838383838383,1.953531599,Aug,Sep to Jan,Feb,2102,maize
Jashore,Kharif 2,Palong Shak,1415,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,134.2247474747475,2.909540636,Aug,Sep to Jan,Feb,4117,maize
Jhallokati,Kharif 2,Palong Shak,182,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,175.42564102564103,0.9450549451,Aug,Sep to Jan,Feb,172,maize
Jhenaidah,Kharif 2,Palong Shak,796,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,134.2247474747475,2.462311558,Aug,Sep to Jan,Feb,1960,maize
Joypurhat,Kharif 2,Palong Shak,177,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,142.85416666666666,2.531073446,Aug,Sep to Jan,Feb,448,maize
Khagrachari,Kharif 2,Palong Shak,215,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,204.11111111111111,1.739534884,Aug,Sep to Jan,Feb,374,maize
Khulna,Kharif 2,Palong Shak,479,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,144.96843434343435,2.311064718,Aug,Sep to Jan,Feb,1107,maize
Kishoreganj,Kharif 2,Palong Shak,179,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,181.08838383838383,1.715083799,Aug,Sep to Jan,Feb,307,maize
Kurigram,Kharif 2,Palong Shak,325,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,179.6013888888889,2.547692308,Aug,Sep to Jan,Feb,828,maize
Kushtia,Kharif 2,Palong Shak,793,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,129.44444444444446,2.89407314,Aug,Sep to Jan,Feb,2295,maize
Lakshmipur,Kharif 2,Palong Shak,197,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,185.75631313131316,1.274111675,Aug,Sep to Jan,Feb,251,maize
Lalmonirhat,Kharif 2,Palong Shak,250,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,179.6013888888889,2.412,Aug,Sep to Jan,Feb,603,maize
Madaripur,Kharif 2,Palong Shak,233,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,160.41666666666666,1.39055794,Aug,Sep to Jan,Feb,324,maize
Magura,Kharif 2,Palong Shak,214,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,134.2247474747475,3.294392523,Aug,Sep to Jan,Feb,705,maize
Manikganj,Kharif 2,Palong Shak,228,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,1.938596491,Aug,Sep to Jan,Feb,442,maize
Meherpur,Kharif 2,Palong Shak,277,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,129.44444444444446,4.173285199,Aug,Sep to Jan,Feb,1156,maize
Moulvibazar,Kharif 2,Palong Shak,114,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,333.72557471264366,0.9473684211,Aug,Sep to Jan,Feb,108,maize
Munshiganj,Kharif 2,Palong Shak,469,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,1.330490405,Aug,Sep to Jan,Feb,624,maize
Mymensingh,Kharif 2,Palong Shak,593,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,181.08838383838383,3.917369309,Aug,Sep to Jan,Feb,2323,maize
Naogaon,Kharif 2,Palong Shak,524,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.92,2.133587786,Aug,Sep to Jan,Feb,1118,maize
Narail,Kharif 2,Palong Shak,448,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,134.2247474747475,3.075892857,Aug,Sep to Jan,Feb,1378,maize
Narayanganj,Kharif 2,Palong Shak,373,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,1.563002681,Aug,Sep to Jan,Feb,583,maize
Narsingdi,Kharif 2,Palong Shak,137,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,1.277372263,Aug,Sep to Jan,Feb,175,maize
Natore,Kharif 2,Palong Shak,270,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.92,2.385185185,Aug,Sep to Jan,Feb,644,maize
Netrokona,Kharif 2,Palong Shak,118,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,181.08838383838383,2.389830508,Aug,Sep to Jan,Feb,282,maize
Nilphamari,Kharif 2,Palong Shak,339,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,179.6013888888889,2.439528024,Aug,Sep to Jan,Feb,827,maize
Noakhali,Kharif 2,Palong Shak,272,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,185.75631313131316,1.963235294,Aug,Sep to Jan,Feb,534,maize
Pabna,Kharif 2,Palong Shak,749,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.92,2.618157543,Aug,Sep to Jan,Feb,1961,maize
Panchagar,Kharif 2,Palong Shak,479,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,154.21843434343435,1.960334029,Aug,Sep to Jan,Feb,939,maize
Patuakhali,Kharif 2,Palong Shak,69,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,207.8076923076923,1.405797101,Aug,Sep to Jan,Feb,97,maize
Pirojpur,Kharif 2,Palong Shak,123,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,175.42564102564103,1.756097561,Aug,Sep to Jan,Feb,216,maize
Rajbari,Kharif 2,Palong Shak,546,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,155.864898989899,4.402930403,Aug,Sep to Jan,Feb,2404,maize
Rajshahi,Kharif 2,Palong Shak,1026,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.92,2.338206628,Aug,Sep to Jan,Feb,2399,maize
Rangamati,Kharif 2,Palong Shak,137,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,204.11111111111111,0.802919708,Aug,Sep to Jan,Feb,110,maize
Rangpur,Kharif 2,Palong Shak,423,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,179.6013888888889,1.617021277,Aug,Sep to Jan,Feb,684,maize
Satkhira,Kharif 2,Palong Shak,590,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,140.35353535353536,2.449152542,Aug,Sep to Jan,Feb,1445,maize
