District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production
Khulna,Rabi,Danta,349,77.76,48.44,19.79,6.25,25.0,18.0,32,80.0,85,75,144.3537698870892,3.637162071084349,March,April to Aug,Sep,1227
Lakshmipur,Kharif 1,Jack Fruit,0,23.638215087681914,29.508593167743637,27.423808606721224,5.777711246188587,34.66622882248817,22.118897721326185,47,82.43409363512457,81,83,183.8458452496084,10.107673751210259,April,No need to do,April to June,0
Rajbari,Kharif 1,Wood Apple,151,15.917180725592837,31.471565820591124,24.997801461136646,5.672626445893273,23.552586465264458,20.0,30,68.25359356349358,80,60,140.342240253385,1.698717949,May,June to August,August to September,214
Bandarban,Rabi,Palmyra Palm,4403,20.557110550707563,17.28277949382865,28.951107331056537,5.965325886536881,20.139199387371757,15.283554183700911,24,59.24971143577128,58,60,227.75477450892845,0.5526606921634556,Sep,Oct to Nov,Nov to Feb,2459
Kishoreganj,Kharif 2,Pineapple,529,49.88,59.05,50.03999999999999,6.74,26.499999999999996,18.0,35,75.0,80,70,181.0883838383838,7.622252932459541,Sep,Sep to May,June to Aug,4624
Jhenaidah,Kharif 1,Beans,9008,16.97630178216874,67.76197012184925,23.738458400705365,5.780515216787924,16.54575128582956,9.667469600036172,22,68.20144878302168,67,69,137.928586197108,5.235110655925865,June,July to Nov,Nov to April,0
Rangpur,Kharif 2,Oal Kachu,43,77.76000000000002,48.44,19.79,6.25,23.500000000000004,15.0,32,61.00000000000001,70,52,179.6013888888889,2.878737882478822,Sep,Oct to Dec,Dec to Feb,126
Jhallokati,Kharif 1,Jambura,280,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,176.29201339343302,4.975934618106932,April,No need to do,May to June,1272
Brahmanbaria,Kharif 1,Safeda,0,13.781111268505754,25.36708270949351,31.230720070406846,5.763645516999302,24.01582799146577,10.242188441845508,39,69.48729421383013,68,70,189.09851396173673,1.59069491521125,April,No need to do,Jan to March,9666
Bagerhat,Rabi,Banana,3168,91.88880554861116,80.75995517202416,53.16831036689822,5.990807827128172,25.304480390602322,14.185022334721312,35,80.02320031711821,79,81,146.24901067633786,5.1861807038881285,Jan,Jan to Jan,Jan,5723
Chandpur,Kharif 2,Arhar,0,21.44458386672861,71.92501279839396,16.55829697841719,5.796854715809012,26.581185389764197,26.0,30,34.08336622155997,50,20,163.37463845497896,2.518413598,Aug,Sep to Oct,Nov,1
Pabna,Kharif 1,Amra,0,19.937583313961674,26.391348484532035,29.29649154047148,5.79339214741546,24.77458115586393,19.771704969772465,29,69.7711311234727,69,71,129.5654505195785,4.423029498148147,June,June to August,August to September,595
Pabna,Kharif 1,Maize 1,2974,69.5874557627183,47.906367341946385,19.917369805155175,6.223559439073556,26.863882214705995,19.926321205632558,35,73.2661689947887,72,74,129.9415306636095,2.9527969180766958,March,April to May,June to July,4021
Mymensingh,Kharif 2,Betelnut,6713,20.667282004948635,14.074890810355233,29.306359795946104,5.972985725081639,30.39588196848249,24.00287768498372,35,79.89058096595208,79,81,179.11757279771456,0.6594069806780833,July,Aug to Jan,Jan to March,18513
Meherpur,Kharif 2,Oal Kachu,113,78.6668839454617,46.7832828347841,21.855904440138787,6.246025466144097,22.253195731667397,15.0,32,58.37988450094987,70,52,122.81258404111988,7.690909091,Sep,Oct to Dec,Dec to Feb,773
Chuadanga,Kharif 2,Cucumber,385,99.42000000000002,17.0,50.22,6.5,26.5,18.0,35,75.0,90,60,129.44444444444446,4.899723829721716,Sep,Nov to March,March to jun,1866
Kurigram,Kharif 1,Kolmi Shak,6605,85.28957397304485,46.76665781859445,19.468265739560763,6.255375094786258,26.588189896149018,19.81599939574058,35,89.95689881174833,89,91,183.29060511172653,-0.33376527705313985,March,April to Aug,Sep to Oct,10923
Jhenaidah,Kharif 1,Mango,4062,14.23404047089004,27.68009310888565,27.73123344048783,5.768388941129676,31.474356810994372,27.222457923763244,36,70.8007543296053,70,72,129.459449168592,7.980098690380205,April,No need to do,April to June,9834
Gopalganj,Rabi,Boroi,456,16.83379974643289,22.628462667343406,30.515780628505446,5.693335910736373,19.440806288731522,15.0,25,59.36820035648319,70,50,174.35195201903423,1.435387674,September,No need to do,February to March,684
Joypurhat,Kharif 2,Motor,12,21.44,48.01,20.23,6.83,22.5,15.0,30,82.5,90,75,141.19177396679675,0.37934265826991675,Oct,Nov to March,March to April,5
Thakurgaon,Kharif 2,Green Palmyra,3,17.50253583134384,12.540735465088591,35.02658791231849,5.927923195236469,29.45479491015028,25.0,35,77.36345474526226,90,60,159.79240504761734,2.0,April,No need to do,May,7
Gazipur,Kharif 2,Aman,107838,83.91655415853296,47.71755500413611,41.03015457348543,6.4440588970538295,25.9771677449343,11.853804208139966,40,71.94302918558165,71,73,166.99958407655797,0.28984673137089856,June,July to  Oct,Nov to Dec,129244
Magura,Kharif 2,Cauliflower,8073,77.52471652520056,47.56154486148693,19.57641136923635,6.244515010518757,19.114875265959377,7.517491228567785,30,77.04065281265962,76,78,140.75593019585878,1.7054406395678985,Sep,Nov to Jan,Feb,7007
Narayanganj,Kharif 2,Cucumber,424,99.42,17.0,50.22,6.5,26.5,18.0,35,75.0,90,60,169.94262295081967,2.151182873324174,Sep,Nov to March,March to jun,934
Netrokona,Rabi,Wheat,2235,79.89,47.58,39.87,6.43,17.75,15.5,20,55.0,60,50,181.08838383838383,0.9018203225094464,Dec,Jan  to  March,April,2042
Shariatpur,Rabi,Lal Shak,190,74.27358418984039,48.467745502336705,18.8211274632105,6.161655592507127,21.178933398263116,15.0,25,75.22828230333212,80,70,153.2939228317569,3.016759777,Sep,Oct to Nov,Nov to Feb,589
Sirajganj,Kharif 1,Jhinga,3983,105.39215042300793,13.660078459833922,50.268350109125755,6.485880665519293,22.938470407457935,18.545075810049426,28,79.10554638428253,78,80,151.22510305812764,0.5108025576436592,April,May to June,June to Aug,4585
Jhenaidah,Kharif 2,Pineapple,91,44.840628817253034,57.38354880129472,46.66941911901525,6.731139379202679,26.335286848280354,18.152797432003737,35,74.32701955738304,73,75,135.20888951272664,-0.7920748448419856,Sep,Sep to May,June to Aug,0
Mymensingh,Rabi,Lal Shak,0,78.65763973532161,51.569729645921214,19.873930006029028,6.2516053671121705,19.789629043825315,14.954783651361613,25,75.59290327853789,75,77,176.8572351252059,1.1250947920022805,Sep,Oct to Nov,Nov to Feb,0
Khulna,Kharif 1,Jute,13555,78.4,46.86,39.99,6.73,30.000000000000004,20.0,40,75.0,80,70,143.50556773370604,5.3713085440421935,March,April to Aug,Sep,73833
Natore,Kharif 2,Shalgom,0,75.31815254589601,48.49545884626884,17.84793014372738,6.338316307215747,14.608316157448069,5.0,24,80.68365379740143,95,70,107.40622814389353,2.518413598,Sep,Oct to Nov,Nov to Feb,1
Gopalganj,Kharif 2,Motor,575,25.889001681088907,44.92589414450676,16.902890878346863,6.792323428988335,22.22207409417285,15.0,30,80.57217676406077,90,75,158.80165268408277,0.4216027875,Oct,Nov to March,March to April,205
Sirajganj,Rabi,Banana,5363,95.5000396396894,80.06580561260742,50.45748959640276,5.974665211498892,25.16892490813909,14.919233916782021,35,79.74993017458253,79,81,141.27400462938743,5.554756148792109,Jan,Jan to Jan,Jan,13060
Joypurhat,Rabi,Boro,303424,79.88999999999999,47.58,39.86999999999999,6.429999999999999,26.0,12.0,40,72.5,85,60,142.85416666666666,1.694752243313874,Nov,Dec to March,April,516389
Naogaon,Kharif 2,Mashkalai,1203,41.91546338454335,69.96009374814436,17.957172627863233,7.105734553248902,27.28747584890036,19.780585167141076,35,35.1279951595616,34,36,125.73761328339816,0.8593261257294416,Aug,Sep to Oct,Nov,11342
Munshiganj,Kharif 2,Cauliflower,916,76.20319271864743,50.953240583257944,17.01339008468757,6.2219148002885545,18.90894285317418,7.928723142814427,30,77.04033683483013,76,78,168.77092815608702,1.5870725230401683,Sep,Nov to Jan,Feb,835
Jhallokati,Kharif 2,Mashkalai,3454,39.380828697743446,66.28249865458778,14.01587863127777,7.110888531833728,27.431538293133503,20.474344978955934,35,35.10871607136556,34,36,179.63614749730456,1.7621611719807724,Aug,Sep to Oct,Nov,0
Gazipur,Kharif 1,Guava,6350,52.236726529840595,58.92353399404014,50.532469568001694,6.676780155474588,27.638262933898428,23.0,35,65.95327150815008,85,50,161.51109019765607,0.8492006337,April,No need to do,Throuout The year,6033
Chapai Nawabganj,Kharif 1,Date Palm,55,22.72073332826124,13.306389604517811,32.90048377205446,5.9162605477713415,21.664181872941498,6.0,35,72.7262250836388,85,60,109.27224327584739,10.05769231,April,No need to do,Feb to March,511
CoxsBazar,Kharif 2,Betelnut,5838,21.980000000000004,16.93,30.590000000000003,5.98,30.0,25.0,35,80.0,90,70,268.6271095643718,2.4110841818647883,July,Aug to Jan,Jan to March,21862
Chapai Nawabganj,Kharif 2,Cabbage,781,81.56354385134688,51.63650994030252,19.370916470165636,6.178938047127625,15.979989948752714,10.0,24,73.51037973120499,90,60,139.06354586016982,4.457831325,Sep,Oct to Jan,Feb,3574
Bagerhat,Kharif 1,Green Papaya,90,49.303784560924555,56.90579164968667,51.44236205352191,6.755182237516783,24.269598803680392,20.0,30,72.64425312173036,80,60,126.52277590642466,17.27710843,June,June to August,August to September,1438
Panchagar,Kharif 2,Cauliflower,1586,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,153.61372373337255,6.256260669302435,Sep,Nov to Jan,Feb,9987
Nilphamari,Rabi,Ginger,3212,75.25949680489272,48.67778999747553,21.64887497991645,6.219426573986375,20.828033034253654,15.0,25,64.57616668197566,75,60,195.79645962013566,3.50035461,Oct,Nov to March,March to April,7962
Feni,Kharif 1,Jhinga,0,103.44820423306983,19.20390026351806,49.47326178111561,6.503887012163012,23.2244545949538,18.243747404591744,28,79.39547815448934,78,80,248.15613407915973,3.9705349999695665,April,May to June,June to Aug,9213
Magura,Kharif 1,Green Coconut,660,20.18174652421009,18.750897941264107,35.10075107176779,5.972597689661658,25.22538615988297,20.0,30,69.61278356423865,80,60,145.8469578675213,7.732374101,May,June to August,August to September,5047
Narsingdi,Rabi,Danta Shak,144,74.00630442795654,47.24275836549159,15.14308029842501,6.154670738991519,26.130812948568483,18.0,32,82.7831861150399,85,75,172.6442417938803,1.645390071,March,April to Aug,Sep,233
Bhola,Rabi,Lal Shak,3821,74.68315681326577,46.05971210801649,22.965278366606913,6.257882181569413,19.81417966729551,15.477828653371327,25,73.81612104757788,73,75,188.83252764693154,1.9983157450223838,Sep,Oct to Nov,Nov to Feb,0
Tangail,Rabi,Laushak,445,76.9406273703521,51.085739076610366,20.900906225136556,6.292620715332735,19.277060557198542,15.0,25,79.04465600476762,90,70,157.31253039884953,1.503370787,Sep,Oct to Nov,Nov to Feb,561
Netrokona,Kharif 1,Green Papaya,3375,49.7883534591013,57.69923716925029,49.74892976473296,6.745007293191518,24.506387590595264,20.29956137012292,30,69.95588127739921,69,71,185.95292505316434,21.22179076443424,June,June to August,August to September,0
Magura,Rabi,Lemon,0,18.48272195049689,18.422759880488428,9.515938851890066,7.034365006032167,17.366244147350624,10.29350452397752,25,76.86701579466933,76,78,135.8275137136575,4.177113348052923,Jan,Jan to Jan,Jan,0
Feni,Kharif 2,Cauliflower,226,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,235.32563923990193,2.4213719984371735,Sep,Nov to Jan,Feb,637
Sylhet,Kharif 2,Patal,6394,99.66217145515581,17.217023119050836,50.74820773290878,6.515798904681624,27.698921453197418,19.80821188272636,35,72.41697695014183,71,73,341.50694976744023,-0.07071632277837558,Aug,Sep to Jan,Jan to March,440
Bogura,Rabi,Ginger,2483,77.45641985264616,50.180194251848114,14.239546197151157,6.225756737633716,20.080855924476406,15.220519419588266,25,67.42564775981114,66,68,137.89582639764922,3.685916634538725,Oct,Nov to March,March to April,16560
Chapai Nawabganj,Kharif 2,Lentil,6020,18.457566399503698,70.33446220413221,21.3664302941249,6.988110067181499,15.300416675347943,10.0,20,88.93262885519721,95,85,131.58922194970253,0.302996043,Oct,Nov  to  Feb,Feb to March,1697
Satkhira,Kharif 1,Wood Apple,443,20.07,27.18,29.92,5.77,25.0,20.0,30,70.0,80,60,141.9901903948126,1.4395217319976557,May,June to August,August to September,626
Jashore,Kharif 2,Black Berry,257,23.630373995551864,136.93514976422202,202.8502112712022,6.046816309854984,25.14191333328751,20.0,30,67.49792145015876,75,65,148.70184311688828,3.403773585,June,July to August,June  to September,983
Feni,Kharif 2,Cucumber,355,99.42,17.0,50.22,6.5,26.5,18.0,35,75.0,90,60,219.00324348402154,2.4887374384138123,Sep,Nov to March,March to jun,1006
Habiganj,Kharif 2,Gram,9216,42.840471056450504,69.92317246369603,81.43629650498077,7.346186740157447,27.340922041453126,20.76528924804419,35,35.23433164194348,34,36,325.0058592513648,3.4823675660320172,Aug,Sep to Oct,Nov,779
Sunamganj,Kharif 1,Guava,1977,48.69615414297857,56.2556829859988,52.09829215061099,6.738647555693572,28.81838525744168,22.980365323524694,35,67.46990827815193,66,68,338.87712910145393,0.0191524672013052,April,No need to do,Throuout The year,0
Naogaon,Rabi,Palmyra Palm,270,21.98,16.93,30.59,5.98,20.0,15.0,25,60.0,70,50,124.91999999999999,11.230317656938027,Sep,Oct to Nov,Nov to Feb,2962
Gazipur,Kharif 2,Cauliflower,687,78.95988983007302,51.949645170932314,24.41046203624722,6.304711303020191,19.697536848298643,8.0,30,75.79322553451121,85,70,184.3572508015154,7.071334214,Sep,Nov to Jan,Feb,4561
Thakurgaon,Kharif 1,Date Palm,306,22.354092884206302,17.45824232113492,30.233633756456804,6.005996632263396,19.981220181826007,5.852069610266428,35,72.34179300778955,71,73,152.3561834618024,-1.5893098549620213,April,No need to do,Feb to March,0
Narsingdi,Rabi,Karala,6778,94.114399269536,16.952297357731133,45.64221797279938,6.460113087112774,25.736948948064683,24.138148339409753,27,88.3569593378427,87,89,169.74964270520917,3.1317734831705675,Feb,March to July,Aug to Sep,0
Pirojpur,Rabi,Chili,968,80.71305984281364,49.12794458086368,15.506623763069955,6.289773977020128,21.730878088471137,15.0,30,62.33684444072741,70,50,191.9104040027156,0.3874501992,Oct,Nov to March,March to April,465
Pabna,Rabi,Lal Shak,1251,82.85512786794501,49.87445985972395,19.834121237227126,6.252036392671306,19.692552690587156,14.388583901114462,25,74.48006196457584,73,75,122.11975114314525,3.248731177984503,Sep,Oct to Nov,Nov to Feb,0
Tangail,Rabi,Wheat,37273,79.89,47.58,39.87,6.43,17.75,15.5,20,55.0,60,50,153.59656162290335,1.221465282912106,Dec,Jan  to  March,April,52765
Khagrachari,Kharif 1,Malta,6050,16.621753479724543,20.72917385376335,7.569399152665801,6.950586343666994,28.609997276058074,20.0,35,82.62166857789754,90,80,213.03414826393043,0.04783312354,June,June to August,August to September,263
Jhallokati,Rabi,Sweet Potato,0,75.53178270850965,51.31451823655198,18.18733368076609,6.241974541792552,20.527655003328224,16.5245090053026,24,81.07756289441794,80,82,186.26081817935636,3.1586324674560236,Nov,Dec to March,April,7203
Pirojpur,Kharif 2,Lentil,1027,18.77,68.36,19.41,6.929999999999999,15.0,10.0,20,90.0,95,85,178.40034692864117,0.42053182969447594,Oct,Nov  to  Feb,Feb to March,394
Feni,Kharif 2,Jamrul,19,20.06688267443289,24.231567250962918,25.434766127330512,5.726059905253367,28.524024034945377,25.0,35,80.82821432855889,90,70,237.74569761666183,4.0,June,July to August,June  to September,78
Sylhet,Kharif 2,Cabbage,843,78.65129680204848,50.92296170570213,15.198820734709173,6.325939879320872,16.200670965161017,10.0,24,73.88851805059033,90,60,335.1075216689092,6.165739711,Sep,Oct to Jan,Feb,6253
CoxsBazar,Kharif 2,Aman,234512,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,313.822755793157,1.0929873294614425,June,July to  Oct,Nov to Dec,254548
CoxsBazar,Kharif 2,Tobacco,0,118.40208469030235,42.820998391693834,20.78504060545088,6.910227459378083,17.37301433337604,15.159708999410185,20,68.42374961153405,67,69,299.6304320549165,1.8407439650316357,Oct,Nov to Feb,Feb to April,28262
Pirojpur,Kharif 2,Lentil,72,17.473694982580998,70.52886812709103,21.486424687875083,6.888046042331124,15.891412848868535,10.0,20,89.6487477719073,95,85,185.8071519993776,0.5194805195,Oct,Nov  to  Feb,Feb to March,43
Feni,Kharif 1,Aus,31023,78.1025441953617,43.6465727985321,41.67267775039883,6.333518135461741,25.255905916223814,12.0,40,71.92598190342076,85,60,232.59709517693256,0.8943726431,March,April to july,Aug,24419
Kushtia,Kharif 1,Jute,91488,79.48017250602554,49.99411458502139,43.263914821875915,6.724762717212019,28.91382003500013,20.0,40,77.99545738373301,80,70,144.28187156089288,5.019997358,March,April to Aug,Sep,409123
Tangail,Kharif 1,Safeda,0,24.890995196581876,22.982833760161462,31.926832103656878,5.808268383045303,23.915229293443662,10.0,38,69.64872442588864,80,60,171.25596552676598,2.518413598,April,No need to do,Jan to March,2
Thakurgaon,Kharif 2,Barbati,0,20.18164712868316,69.0521786026367,20.811477202413386,5.755624609605356,23.8660965783718,19.883102195834137,30,72.01652620349877,71,73,157.60196828040282,1.3001722494236285,Sep,Oct to Dec,December to April,7394
Jamalpur,Kharif 2,Shalgom,0,82.89824893596213,51.52079134794385,19.249879360297,6.235295911093935,14.306729302314686,5.342903930469334,24,82.3676708241523,81,83,178.75519260001917,2.7484507436339074,Sep,Oct to Nov,Nov to Feb,0
Jamalpur,Kharif 1,Kolmi Shak,201,80.47537010231974,48.140101716956934,17.963070221376533,6.282399216222683,28.632225378958918,20.0,35,90.2029091843489,100,80,173.05026304554937,1.742105263,March,April to Aug,Sep to Oct,283
CoxsBazar,Kharif 2,Barbati,302,16.226312902077343,66.33050467681801,16.479103164374948,5.672891919881154,25.105190834695936,20.0,30,73.98133770472847,85,60,317.2418498658002,2.029605263,Sep,Oct to Dec,December to April,580
Kishoreganj,Kharif 1,Jack Fruit,174,18.38718845789095,25.070564662516375,25.508493519854113,5.824244829633329,33.45870909548315,22.0,47,80.96877294839017,95,70,170.18410778675587,128.59,April,No need to do,April to June,28884
Gazipur,Kharif 2,Sugarcane,1021,77.76,48.44,19.79,6.25,29.0,20.0,38,65.0,85,45,169.94262295081967,7.535063975675099,Oct,Nov to Aug,Aug to Sep,8598
Bandarban,Kharif 1,Amra,6989,21.60290955744705,26.56704968784436,31.98299759868922,5.74994179497749,25.237585923182213,20.57492563970944,30,71.16464388908217,70,72,242.65228922795987,1.4759103241398686,June,June to August,August to September,2665
Chandpur,Kharif 2,Gourd,1558,99.42,17.0,50.22,6.5,26.5,18.0,35,80.0,85,75,169.4755237978868,6.477453033359964,July,Aug to Jan,Jan to March,10322
CoxsBazar,Kharif 1,Kakrol,2362,100.7999960768077,15.103338091703343,48.86904243418723,6.507038258840977,25.042324886784655,19.977554215636044,29,72.33954451178111,71,73,298.5050933706562,1.1975011830655176,April,May to July,July to Sep,0
Munshiganj,Kharif 2,Cucumber,271,99.42,17.0,50.22,6.5,26.5,18.0,35,75.0,90,60,169.94262295081967,4.849091960155943,Sep,Nov to March,March to jun,1079
Pabna,Kharif 1,Maize 1,0,70.49860715816712,47.79202474848014,21.040085052019226,6.244616084410853,27.023533143445597,19.85934809829375,33,72.86397991950419,72,74,122.03828220541585,2.473887485212066,March,April to May,June to July,0
Khulna,Rabi,Sweet Potato,26,75.86960241217616,47.270088916236205,19.857388541152428,6.265275498169893,20.694286978918246,17.0,24,81.70458457507452,90,70,157.1128871295274,2.62962963,Nov,Dec to March,April,69
Khulna,Kharif 2,Gourd,5070,98.60001116365798,15.401771433924672,50.97455839102313,6.510488820391363,26.64075465228727,18.618913669463602,35,79.43106446119191,78,80,145.83760743252736,1.7981952456595622,July,Aug to Jan,Jan to March,2703
Brahmanbaria,Kharif 1,Mukhi Kachu,0,76.64561765036274,45.81668577586866,24.146949913264315,6.231205696799364,11.384098852467233,8.356617102136038,15,76.50874335857424,76,78,177.13691656749876,0.019287197327513717,April,May to Sep,Sep to Feb,14752
Bandarban,Kharif 1,Lady’s Finger,251,50.66079517451533,49.00946329161029,44.600238463255884,6.472534197149566,21.02108188704521,10.0,30,81.81461729216909,85,75,224.05193199064075,2.362831858,April,May to June,June to Sep,626
Satkhira,Kharif 2,Motor,8,22.26227978557523,50.9836153825461,18.018090322333382,6.924825855840845,22.651799225731487,15.0,30,84.69094529409631,90,75,139.80700887852706,0.3333333333,Oct,Nov to March,March to April,3
Rajshahi,Rabi,Boro,386159,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.7521358652339603,Nov,Dec to March,April,684451
Lakshmipur,Kharif 2,Aman,194584,73.45099884292414,46.055919802812184,43.453297443117506,6.446227928519186,26.060145413278608,11.793569559533521,40,72.10284673860147,71,73,188.29106975745253,-1.939533158082402,June,July to  Oct,Nov to Dec,182389
Chattogram,Kharif 2,Black Berry,225,23.18,132.53,200.11,6.03,25.0,20.0,30,70.0,75,65,216.97530411870582,1.7870107422307933,June,July to August,June  to September,506
Netrokona,Kharif 1,Ripe Papaya,1065,47.35840025421741,56.431424004587655,50.92601972236666,6.752114253805572,29.582306655347168,25.06000605948611,36,79.89199088440014,79,81,170.70121341397433,17.907500039212053,April,No need to do,April to May,0
Jhenaidah,Kharif 2,Garlic,4055,74.53325211300982,46.47415268661763,24.426197531919456,6.3457446253353655,23.776935643016486,20.0,30,67.29199587869267,70,65,134.4286464087418,2.854166667,Oct,Nov to Jan,Feb,10344
Narail,Kharif 2,Cauliflower,0,78.93779160257886,48.71175552848749,15.618315588956683,6.237203480498784,18.86358446821659,8.259366337730047,30,77.1347372608944,76,78,132.25385148611377,3.3657528459361723,Sep,Nov to Jan,Feb,0
Rangamati,Kharif 2,Carrot,1,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,196.36438910032996,2.440299670283946,Oct,Nov to Feb,March,3
Panchagar,Kharif 2,Arhar,0,16.858160801593048,63.68266434879975,24.60661877722861,5.813048047606019,26.55866723783748,26.0,30,34.41093542088785,50,20,143.5909496367974,2.518413598,Aug,Sep to Oct,Nov,1
Kishoreganj,Kharif 1,Wood Apple,1340,24.22217206825798,27.840435123600017,32.7247491462003,5.762617222933154,24.982060935546084,20.255885718948345,30,70.00275019882791,69,71,172.87717080052337,2.6651944094260873,May,June to August,August to September,5662
Gazipur,Rabi,Onion,2466,73.86291847262859,48.60760236988447,18.171116463322782,6.231585750117157,19.734635846870056,14.778944834136565,25,68.02488023510593,67,69,161.58606266614325,2.9776105021897696,Oct,Nov to March,March to April,0
Chandpur,Kharif 2,Tobacco,7614,116.96214744008267,47.77486031467003,21.510668894584807,6.923705518682218,17.42593971359611,14.444925496078765,20,67.63681183265585,67,69,171.2124529641349,2.0311640671851654,Oct,Nov to Feb,Feb to April,0
Chandpur,Kharif 2,Black Berry,73,19.070632715251037,131.07640756693843,201.28336240832365,5.957580782417034,26.216065934588823,20.0,30,69.23718549935529,75,65,150.38214999101885,7.367647059,June,July to August,June  to September,578
Rangamati,Kharif 1,Kolmi Shak,0,81.16603218150021,46.58156840483375,19.95246321886524,6.2560308537933205,27.667994767083165,20.31305859107342,35,90.91818836343906,90,92,207.77192021545378,2.841009114122889,March,April to Aug,Sep to Oct,11003
Thakurgaon,Kharif 2,Palong Shak,0,83.43677130588983,45.99833477677864,22.13583562390866,6.26483429648214,21.04729320398439,12.67507470000466,30,69.82868374277857,69,71,153.27723753829903,1.9660482231340923,Aug,Sep to Jan,Feb,0
Natore,Rabi,Lemon,204,21.96368577064183,15.182467484370758,5.461557459156369,7.013208534232236,17.67204982270867,9.950693373963277,25,76.75583131831452,76,78,125.19977651732594,4.204951216441205,Jan,Jan to Jan,Jan,6946
Sylhet,Rabi,Ginger,0,76.21432998596548,46.56075168995179,21.52805139253598,6.239728871264737,19.495052186796716,15.493788314014095,25,68.52494465216189,68,70,323.2679852137775,1.1963414685262856,Oct,Nov to March,March to April,4141
Khagrachari,Kharif 2,Lentil,66,21.701097949194946,64.91260962132965,14.473853716383955,6.897086607857899,15.836931538837295,10.0,20,90.55447969617389,95,85,186.8650020536799,0.2537313433,Oct,Nov  to  Feb,Feb to March,14
Bandarban,Rabi,Groundnut,584,21.44,48.01,20.23,6.83,27.5,20.0,35,85.0,90,80,230.40569866419412,0.5897890042084798,Oct,Nov to March,March to April,280
Munshiganj,Kharif 1,Mango,0,20.528281519979277,26.458857497015085,32.427980591882815,5.79453303183892,31.765110127765478,27.141378324275536,36,70.0573460904276,69,71,163.42883719153212,11.807600100843676,April,No need to do,April to June,2529
Thakurgaon,Rabi,Lemon,1263,22.24749983018551,16.36580088441113,14.949644319568684,6.920781256612494,16.511587939025304,10.0,25,78.36483780771161,95,60,135.4850587556277,0.266122449,Jan,Jan to Jan,Jan,297
Pirojpur,Kharif 1,Ripe Papaya,4590,56.249390473999085,56.10902816869827,51.53228710974333,6.725281667352203,29.928505234032542,24.288164948218906,35,80.95505862697512,80,82,169.79328809227863,18.30251124365937,April,No need to do,April to May,815
Rajbari,Kharif 1,Jack Fruit,655,19.215915413926425,30.130185883924845,29.58230693866573,5.789965756326782,34.82943950443829,21.581765366636645,47,82.83471481237672,82,84,144.67252893009226,45.80719980237936,April,No need to do,April to June,19752
Brahmanbaria,Kharif 1,Mukhi Kachu,0,75.20580845389661,47.778302870482584,17.24578991492156,6.27397370610197,12.126396031571142,8.09380829952894,15,78.25093420075373,77,79,190.68798850326215,1.7865098177984593,April,May to Sep,Sep to Feb,6711
Jhenaidah,Rabi,Lemon,2671,13.80512623138134,21.42063962519225,15.028907333386865,6.99925921207549,17.449377594138788,9.801219154487907,25,77.27860466534666,76,78,143.44372252737696,5.000168854980164,Jan,Jan to Jan,Jan,0
Rajshahi,Kharif 1,Jute,31483,75.60668997528315,44.999691377963735,37.96453433138555,6.7272493903976125,29.88342192701019,19.936647999288535,40,75.35693227513434,74,76,131.52456344263402,5.596745048497041,March,April to Aug,Sep,190245
Munshiganj,Rabi,Lal Shak,416,82.31290017014108,44.76555474413179,24.71967421634272,6.258766044344206,20.620915597441062,15.0,25,77.36329434368464,80,70,183.9885984235619,2.299516908,Sep,Oct to Nov,Nov to Feb,968
Narsingdi,Kharif 1,Jhinga,269,97.26319894056125,13.809208505935194,49.173618132573296,6.50911542545784,22.294930935844114,18.0,28,79.99475900710081,90,70,174.13348802276641,1.446428571,April,May to June,June to Aug,413
Bhola,Kharif 2,Carrot,112,75.55357382944614,50.81239017538885,19.669522926726984,6.33524604581674,17.36356783227416,15.0,21,64.28031565302423,86,47,170.93321894177433,2.790909091,Oct,Nov to Feb,March,338
Thakurgaon,Kharif 2,Palong Shak,300,74.14876313646107,46.28526673090045,20.077263974338607,6.224857881851607,20.319797977021928,12.0,30,71.94587734545406,75,65,164.06569996028176,3.188925081,Aug,Sep to Jan,Feb,1006
Manikganj,Kharif 1,Kakrol,75,99.42,17.0,50.22,6.5,25.0,20.0,30,72.5,85,60,169.94262295081967,1.7138287898496865,April,May to July,July to Sep,134
Patuakhali,Rabi,Sweet Potato,1025,79.70921669654152,46.515502217771136,22.797463160445165,6.260635532667633,20.223485725691003,16.91608404145816,24,79.23699505967885,78,80,211.07127296478436,4.169947340747071,Nov,Dec to March,April,4228
Natore,Kharif 2,Cucumber,1402,93.99602187110781,19.757527786085777,48.45236967347338,6.488857142798488,26.059760371864165,17.775359401369972,35,75.32639891628313,74,76,117.23498340787214,-0.9724162107175709,Sep,Nov to March,March to jun,14974
Lalmonirhat,Kharif 1,Green Papaya,0,48.87091839052769,58.650219594911306,50.62284997331292,6.746122546132299,25.213558065055192,20.21009446752418,30,69.48973835205749,68,70,187.5653829745193,11.00513316111581,June,June to August,August to September,13909
